time,measure
1713840644.778712,"b'0.56, acce_y:-0.21, acce_z:-0.85\r\n'"
1713840644.779886,b'\x1b[0m\r\n'
1713840644.783851,"b'\x1b[0;32mI (635225) mpu6050 test: gyro_x:3.88, gyro_y:-6.40, gyro_z:0.60\r\n'"
1713840644.7839098,b'\x1b[0m\r\n'
1713840644.789331,"b'\x1b[0;32mI (635225) mpu6050 test: acce_x:0.55, acce_y:-0.22, acce_z:-0.84\r\n'"
1713840644.7948859,b'\x1b[0m\r\n'
1713840644.8003998,"b'\x1b[0;32mI (635235) mpu6050 test: gyro_x:3.01, gyro_y:-7.48, gyro_z:-0.58\r\n'"
1713840644.800438,b'\x1b[0m\r\n'
1713840644.805965,"b'\x1b[0;32mI (635245) mpu6050 test: acce_x:0.56, acce_y:-0.22, acce_z:-0.85\r\n'"
1713840644.806001,b'\x1b[0m\r\n'
1713840644.811737,"b'\x1b[0;32mI (635245) mpu6050 test: gyro_x:1.42, gyro_y:-8.11, gyro_z:-1.57\r\n'"
1713840644.811774,b'\x1b[0m\r\n'
1713840644.817206,"b'\x1b[0;32mI (635255) mpu6050 test: acce_x:0.55, acce_y:-0.23, acce_z:-0.85\r\n'"
1713840644.8224,b'\x1b[0m\r\n'
1713840644.828286,"b'\x1b[0;32mI (635265) mpu6050 test: gyro_x:-0.20, gyro_y:-8.56, gyro_z:-2.49\r\n'"
1713840644.828328,b'\x1b[0m\r\n'
1713840644.833719,"b'\x1b[0;32mI (635265) mpu6050 test: acce_x:0.55, acce_y:-0.22, acce_z:-0.85\r\n'"
1713840644.8337631,b'\x1b[0m\r\n'
1713840644.839181,"b'\x1b[0;32mI (635275) mpu6050 test: gyro_x:-1.63, gyro_y:-8.75, gyro_z:-3.33\r\n'"
1713840644.839221,b'\x1b[0m\r\n'
1713840644.845057,"b'\x1b[0;32mI (635285) mpu6050 test: acce_x:0.55, acce_y:-0.22, acce_z:-0.86\r\n'"
1713840644.845099,b'\x1b[0m\r\n'
1713840644.855732,"b'\x1b[0;32mI (635295) mpu6050 test: gyro_x:-2.44, gyro_y:-8.46, gyro_z:-3.89\r\n'"
1713840644.855774,b'\x1b[0m\r\n'
1713840644.8615391,"b'\x1b[0;32mI (635295) mpu6050 test: acce_x:0.54, acce_y:-0.21, acce_z:-0.85\r\n'"
1713840644.8615801,b'\x1b[0m\r\n'
1713840644.8671098,"b'\x1b[0;32mI (635305) mpu6050 test: gyro_x:-3.42, gyro_y:-8.85, gyro_z:-4.23\r\n'"
1713840644.867156,b'\x1b[0m\r\n'
1713840644.872688,"b'\x1b[0;32mI (635315) mpu6050 test: acce_x:0.54, acce_y:-0.21, acce_z:-0.85\r\n'"
1713840644.872725,b'\x1b[0m\r\n'
1713840644.883619,"b'\x1b[0;32mI (635315) mpu6050 test: gyro_x:-4.38, gyro_y:-8.98, gyro_z:-4.35\r\n'"
1713840644.8836648,b'\x1b[0m\r\n'
1713840644.889097,"b'\x1b[0;32mI (635325) mpu6050 test: acce_x:0.53, acce_y:-0.20, acce_z:-0.85\r\n'"
1713840644.889128,b'\x1b[0m\r\n'
1713840644.89488,"b'\x1b[0;32mI (635335) mpu6050 test: gyro_x:-5.07, gyro_y:-9.40, gyro_z:-4.50\r\n'"
1713840644.894908,b'\x1b[0m\r\n'
1713840644.900485,"b'\x1b[0;32mI (635335) mpu6050 test: acce_x:0.52, acce_y:-0.19, acce_z:-0.86\r\n'"
1713840644.9005141,b'\x1b[0m\r\n'
1713840644.911434,"b'\x1b[0;32mI (635345) mpu6050 test: gyro_x:-5.19, gyro_y:-9.60, gyro_z:-4.78\r\n'"
1713840644.9114602,b'\x1b[0m\r\n'
1713840644.91695,"b'\x1b[0;32mI (635355) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.85\r\n'"
1713840644.916974,b'\x1b[0m\r\n'
1713840644.922444,"b'\x1b[0;32mI (635355) mpu6050 test: gyro_x:-4.81, gyro_y:-9.31, gyro_z:-5.15\r\n'"
1713840644.9224682,b'\x1b[0m\r\n'
1713840644.9282649,"b'\x1b[0;32mI (635365) mpu6050 test: acce_x:0.51, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840644.928288,b'\x1b[0m\r\n'
1713840644.939014,"b'\x1b[0;32mI (635375) mpu6050 test: gyro_x:-3.95, gyro_y:-8.27, gyro_z:-5.68\r\n'"
1713840644.939038,b'\x1b[0m\r\n'
1713840644.944819,"b'\x1b[0;32mI (635385) mpu6050 test: acce_x:0.50, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840644.944843,b'\x1b[0m\r\n'
1713840644.95035,"b'\x1b[0;32mI (635385) mpu6050 test: gyro_x:-3.37, gyro_y:-6.37, gyro_z:-5.83\r\n'"
1713840644.950372,b'\x1b[0m\r\n'
1713840644.9558752,"b'\x1b[0;32mI (635395) mpu6050 test: acce_x:0.50, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840644.9558988,b'\x1b[0m\r\n'
1713840644.966939,"b'\x1b[0;32mI (635405) mpu6050 test: gyro_x:-2.93, gyro_y:-4.17, gyro_z:-5.63\r\n'"
1713840644.966965,b'\x1b[0m\r\n'
1713840644.972408,"b'\x1b[0;32mI (635405) mpu6050 test: acce_x:0.51, acce_y:-0.17, acce_z:-0.86\r\n'"
1713840644.9724329,b'\x1b[0m\r\n'
1713840644.9781928,"b'\x1b[0;32mI (635415) mpu6050 test: gyro_x:-2.87, gyro_y:-2.26, gyro_z:-5.71\r\n'"
1713840644.978217,b'\x1b[0m\r\n'
1713840644.983716,"b'\x1b[0;32mI (635425) mpu6050 test: acce_x:0.51, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840644.983744,b'\x1b[0m\r\n'
1713840644.9892821,"b'\x1b[0;32mI (635425) mpu6050 test: gyro_x:-2.78, gyro_y:-0.53, gyro_z:-5.54\r\n'"
1713840644.99489,b'\x1b[0m\r\n'
1713840645.000397,"b'\x1b[0;32mI (635435) mpu6050 test: acce_x:0.51, acce_y:-0.16, acce_z:-0.87\r\n'"
1713840645.000424,b'\x1b[0m\r\n'
1713840645.005783,"b'\x1b[0;32mI (635445) mpu6050 test: gyro_x:-2.66, gyro_y:1.21, gyro_z:-5.15\r\n'"
1713840645.0058072,b'\x1b[0m\r\n'
1713840645.011602,"b'\x1b[0;32mI (635445) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840645.011626,b'\x1b[0m\r\n'
1713840645.017067,"b'\x1b[0;32mI (635455) mpu6050 test: gyro_x:-2.85, gyro_y:2.61, gyro_z:-4.55\r\n'"
1713840645.022388,b'\x1b[0m\r\n'
1713840645.02823,"b'\x1b[0;32mI (635465) mpu6050 test: acce_x:0.52, acce_y:-0.16, acce_z:-0.86\r\n'"
1713840645.02826,b'\x1b[0m\r\n'
1713840645.033661,"b'\x1b[0;32mI (635465) mpu6050 test: gyro_x:-3.04, gyro_y:4.55, gyro_z:-3.30\r\n'"
1713840645.033694,b'\x1b[0m\r\n'
1713840645.039169,"b'\x1b[0;32mI (635475) mpu6050 test: acce_x:0.53, acce_y:-0.15, acce_z:-0.86\r\n'"
1713840645.0391948,b'\x1b[0m\r\n'
1713840645.0449028,"b'\x1b[0;32mI (635485) mpu6050 test: gyro_x:-2.98, gyro_y:6.12, gyro_z:-1.89\r\n'"
1713840645.044927,b'\x1b[0m\r\n'
1713840645.055671,"b'\x1b[0;32mI (635495) mpu6050 test: acce_x:0.53, acce_y:-0.14, acce_z:-0.86\r\n'"
1713840645.0556958,b'\x1b[0m\r\n'
1713840645.0615098,"b'\x1b[0;32mI (635495) mpu6050 test: gyro_x:-1.66, gyro_y:8.02, gyro_z:-0.64\r\n'"
1713840645.061534,b'\x1b[0m\r\n'
1713840645.067014,"b'\x1b[0;32mI (635505) mpu6050 test: acce_x:0.54, acce_y:-0.14, acce_z:-0.86\r\n'"
1713840645.067038,b'\x1b[0m\r\n'
1713840645.0724962,"b'\x1b[0;32mI (635515) mpu6050 test: gyro_x:-0.31, gyro_y:9.31, gyro_z:0.82\r\n'"
1713840645.072521,b'\x1b[0m\r\n'
1713840645.0835352,"b'\x1b[0;32mI (635515) mpu6050 test: acce_x:0.56, acce_y:-0.15, acce_z:-0.86\r\n'"
1713840645.0835588,b'\x1b[0m\r\n'
1713840645.089039,"b'\x1b[0;32mI (635525) mpu6050 test: gyro_x:0.43, gyro_y:8.96, gyro_z:2.27\r\n'"
1713840645.089064,b'\x1b[0m\r\n'
1713840645.094826,"b'\x1b[0;32mI (635535) mpu6050 test: acce_x:0.57, acce_y:-0.17, acce_z:-0.85\r\n'"
1713840645.094849,b'\x1b[0m\r\n'
1713840645.1003141,"b'\x1b[0;32mI (635535) mpu6050 test: gyro_x:0.05, gyro_y:7.28, gyro_z:3.16\r\n'"
1713840645.100336,b'\x1b[0m\r\n'
1713840645.1058109,"b'\x1b[0;32mI (635545) mpu6050 test: acce_x:0.58, acce_y:-0.17, acce_z:-0.86\r\n'"
1713840645.105835,b'\x1b[0m\r\n'
1713840645.116946,"b'\x1b[0;32mI (635555) mpu6050 test: gyro_x:-0.29, gyro_y:4.35, gyro_z:3.91\r\n'"
1713840645.1169689,b'\x1b[0m\r\n'
1713840645.122394,"b'\x1b[0;32mI (635555) mpu6050 test: acce_x:0.58, acce_y:-0.17, acce_z:-0.86\r\n'"
1713840645.122418,b'\x1b[0m\r\n'
1713840645.128161,"b'\x1b[0;32mI (635565) mpu6050 test: gyro_x:-0.93, gyro_y:0.95, gyro_z:3.89\r\n'"
1713840645.128185,b'\x1b[0m\r\n'
1713840645.133732,"b'\x1b[0;32mI (635575) mpu6050 test: acce_x:0.57, acce_y:-0.17, acce_z:-0.86\r\n'"
1713840645.133755,b'\x1b[0m\r\n'
1713840645.144757,"b'\x1b[0;32mI (635575) mpu6050 test: gyro_x:-1.04, gyro_y:-1.65, gyro_z:3.36\r\n'"
1713840645.144785,b'\x1b[0m\r\n'
1713840645.1502998,"b'\x1b[0;32mI (635585) mpu6050 test: acce_x:0.56, acce_y:-0.17, acce_z:-0.85\r\n'"
1713840645.1503308,b'\x1b[0m\r\n'
1713840645.1558132,"b'\x1b[0;32mI (635595) mpu6050 test: gyro_x:-0.84, gyro_y:-3.18, gyro_z:2.67\r\n'"
