time,measure
1713840623.1051211,"b') mpu6050 test: acce_x:0.36, acce_y:-0.19, acce_z:-0.92\r\n'"
1713840623.106538,b'\x1b[0m\r\n'
1713840623.1233358,"b'\x1b[0;32mI (613545) mpu6050 test: gyro_x:0.11, gyro_y:0.17, gyro_z:-7.74\r\n'"
1713840623.1233711,b'\x1b[0m\r\n'
1713840623.1263192,"b'\x1b[0;32mI (613555) mpu6050 test: acce_x:0.36, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.1263502,b'\x1b[0m\r\n'
1713840623.126673,"b'\x1b[0;32mI (613565) mpu6050 test: gyro_x:0.46, gyro_y:-0.61, gyro_z:-8.93\r\n'"
1713840623.1267352,b'\x1b[0m\r\n'
1713840623.13218,"b'\x1b[0;32mI (613575) mpu6050 test: acce_x:0.36, acce_y:-0.20, acce_z:-0.95\r\n'"
1713840623.132215,b'\x1b[0m\r\n'
1713840623.143148,"b'\x1b[0;32mI (613575) mpu6050 test: gyro_x:0.17, gyro_y:-0.79, gyro_z:-9.56\r\n'"
1713840623.1431859,b'\x1b[0m\r\n'
1713840623.1487129,"b'\x1b[0;32mI (613585) mpu6050 test: acce_x:0.35, acce_y:-0.19, acce_z:-0.95\r\n'"
1713840623.148747,b'\x1b[0m\r\n'
1713840623.154581,"b'\x1b[0;32mI (613595) mpu6050 test: gyro_x:0.18, gyro_y:-0.21, gyro_z:-10.29\r\n'"
1713840623.154628,b'\x1b[0m\r\n'
1713840623.160056,"b'\x1b[0;32mI (613595) mpu6050 test: acce_x:0.35, acce_y:-0.19, acce_z:-0.94\r\n'"
1713840623.160095,b'\x1b[0m\r\n'
1713840623.1657238,"b'\x1b[0;32mI (613605) mpu6050 test: gyro_x:1.25, gyro_y:0.46, gyro_z:-11.08\r\n'"
1713840623.171066,b'\x1b[0m\r\n'
1713840623.1765718,"b'\x1b[0;32mI (613615) mpu6050 test: acce_x:0.36, acce_y:-0.19, acce_z:-0.93\r\n'"
1713840623.17661,b'\x1b[0m\r\n'
1713840623.182122,"b'\x1b[0;32mI (613615) mpu6050 test: gyro_x:2.29, gyro_y:0.41, gyro_z:-12.20\r\n'"
1713840623.182156,b'\x1b[0m\r\n'
1713840623.1879418,"b'\x1b[0;32mI (613625) mpu6050 test: acce_x:0.36, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.187979,b'\x1b[0m\r\n'
1713840623.193511,"b'\x1b[0;32mI (613635) mpu6050 test: gyro_x:3.13, gyro_y:0.03, gyro_z:-12.90\r\n'"
1713840623.198703,b'\x1b[0m\r\n'
1713840623.204472,"b'\x1b[0;32mI (613635) mpu6050 test: acce_x:0.36, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.2045062,b'\x1b[0m\r\n'
1713840623.210036,"b'\x1b[0;32mI (613645) mpu6050 test: gyro_x:3.22, gyro_y:-0.84, gyro_z:-13.13\r\n'"
1713840623.2100742,b'\x1b[0m\r\n'
1713840623.2156029,"b'\x1b[0;32mI (613655) mpu6050 test: acce_x:0.36, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.21564,b'\x1b[0m\r\n'
1713840623.221478,"b'\x1b[0;32mI (613655) mpu6050 test: gyro_x:2.85, gyro_y:-1.08, gyro_z:-13.24\r\n'"
1713840623.221515,b'\x1b[0m\r\n'
1713840623.232054,"b'\x1b[0;32mI (613665) mpu6050 test: acce_x:0.35, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.232097,b'\x1b[0m\r\n'
1713840623.237928,"b'\x1b[0;32mI (613675) mpu6050 test: gyro_x:3.01, gyro_y:-0.82, gyro_z:-13.44\r\n'"
1713840623.2379699,b'\x1b[0m\r\n'
1713840623.243456,"b'\x1b[0;32mI (613685) mpu6050 test: acce_x:0.35, acce_y:-0.21, acce_z:-0.94\r\n'"
1713840623.243499,b'\x1b[0m\r\n'
1713840623.249034,"b'\x1b[0;32mI (613685) mpu6050 test: gyro_x:3.33, gyro_y:-0.26, gyro_z:-13.48\r\n'"
1713840623.249079,b'\x1b[0m\r\n'
1713840623.259995,"b'\x1b[0;32mI (613695) mpu6050 test: acce_x:0.35, acce_y:-0.21, acce_z:-0.94\r\n'"
1713840623.260038,b'\x1b[0m\r\n'
1713840623.265555,"b'\x1b[0;32mI (613705) mpu6050 test: gyro_x:3.22, gyro_y:0.18, gyro_z:-13.13\r\n'"
1713840623.265592,b'\x1b[0m\r\n'
1713840623.271151,"b'\x1b[0;32mI (613705) mpu6050 test: acce_x:0.35, acce_y:-0.21, acce_z:-0.93\r\n'"
1713840623.271184,b'\x1b[0m\r\n'
1713840623.27673,"b'\x1b[0;32mI (613715) mpu6050 test: gyro_x:2.82, gyro_y:0.85, gyro_z:-12.95\r\n'"
1713840623.2767591,b'\x1b[0m\r\n'
1713840623.287759,"b'\x1b[0;32mI (613725) mpu6050 test: acce_x:0.35, acce_y:-0.22, acce_z:-0.94\r\n'"
1713840623.2877922,b'\x1b[0m\r\n'
1713840623.293229,"b'\x1b[0;32mI (613725) mpu6050 test: gyro_x:1.91, gyro_y:1.50, gyro_z:-12.31\r\n'"
1713840623.293256,b'\x1b[0m\r\n'
1713840623.2986891,"b'\x1b[0;32mI (613735) mpu6050 test: acce_x:0.35, acce_y:-0.22, acce_z:-0.94\r\n'"
1713840623.298713,b'\x1b[0m\r\n'
1713840623.304538,"b'\x1b[0;32mI (613745) mpu6050 test: gyro_x:0.98, gyro_y:2.17, gyro_z:-11.94\r\n'"
1713840623.304563,b'\x1b[0m\r\n'
1713840623.309998,"b'\x1b[0;32mI (613745) mpu6050 test: acce_x:0.36, acce_y:-0.22, acce_z:-0.95\r\n'"
1713840623.3153422,b'\x1b[0m\r\n'
1713840623.322238,"b'\x1b[0;32mI (613755) mpu6050 test: gyro_x:-0.26, gyro_y:2.46, gyro_z:-11.45\r\n'"
1713840623.322263,b'\x1b[0m\r\n'
1713840623.326679,"b'\x1b[0;32mI (613765) mpu6050 test: acce_x:0.36, acce_y:-0.22, acce_z:-0.94\r\n'"
1713840623.326703,b'\x1b[0m\r\n'
1713840623.332096,"b'\x1b[0;32mI (613765) mpu6050 test: gyro_x:-1.59, gyro_y:2.43, gyro_z:-11.28\r\n'"
1713840623.332122,b'\x1b[0m\r\n'
1713840623.337834,"b'\x1b[0;32mI (613775) mpu6050 test: acce_x:0.37, acce_y:-0.22, acce_z:-0.95\r\n'"
1713840623.343127,b'\x1b[0m\r\n'
1713840623.348657,"b'\x1b[0;32mI (613785) mpu6050 test: gyro_x:-2.60, gyro_y:2.40, gyro_z:-10.87\r\n'"
1713840623.3486888,b'\x1b[0m\r\n'
1713840623.354432,"b'\x1b[0;32mI (613795) mpu6050 test: acce_x:0.37, acce_y:-0.21, acce_z:-0.93\r\n'"
1713840623.354456,b'\x1b[0m\r\n'
1713840623.35994,"b'\x1b[0;32mI (613795) mpu6050 test: gyro_x:-3.13, gyro_y:2.79, gyro_z:-10.24\r\n'"
1713840623.359968,b'\x1b[0m\r\n'
1713840623.3655412,"b'\x1b[0;32mI (613805) mpu6050 test: acce_x:0.37, acce_y:-0.21, acce_z:-0.93\r\n'"
1713840623.371021,b'\x1b[0m\r\n'
1713840623.3764842,"b'\x1b[0;32mI (613815) mpu6050 test: gyro_x:-3.01, gyro_y:2.75, gyro_z:-9.59\r\n'"
1713840623.376508,b'\x1b[0m\r\n'
1713840623.382022,"b'\x1b[0;32mI (613815) mpu6050 test: acce_x:0.38, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.382046,b'\x1b[0m\r\n'
1713840623.3878982,"b'\x1b[0;32mI (613825) mpu6050 test: gyro_x:-3.10, gyro_y:2.70, gyro_z:-8.78\r\n'"
1713840623.3879218,b'\x1b[0m\r\n'
1713840623.393331,"b'\x1b[0;32mI (613835) mpu6050 test: acce_x:0.39, acce_y:-0.20, acce_z:-0.93\r\n'"
1713840623.393355,b'\x1b[0m\r\n'
1713840623.404383,"b'\x1b[0;32mI (613835) mpu6050 test: gyro_x:-3.62, gyro_y:1.73, gyro_z:-8.41\r\n'"
1713840623.404407,b'\x1b[0m\r\n'
1713840623.409853,"b'\x1b[0;32mI (613845) mpu6050 test: acce_x:0.40, acce_y:-0.20, acce_z:-0.93\r\n'"
1713840623.409878,b'\x1b[0m\r\n'
1713840623.415447,"b'\x1b[0;32mI (613855) mpu6050 test: gyro_x:-4.75, gyro_y:0.78, gyro_z:-7.60\r\n'"
1713840623.415474,b'\x1b[0m\r\n'
1713840623.421227,"b'\x1b[0;32mI (613855) mpu6050 test: acce_x:0.40, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.421251,b'\x1b[0m\r\n'
1713840623.431943,"b'\x1b[0;32mI (613865) mpu6050 test: gyro_x:-6.06, gyro_y:0.17, gyro_z:-6.46\r\n'"
1713840623.431968,b'\x1b[0m\r\n'
1713840623.437778,"b'\x1b[0;32mI (613875) mpu6050 test: acce_x:0.40, acce_y:-0.20, acce_z:-0.94\r\n'"
1713840623.437801,b'\x1b[0m\r\n'
1713840623.443247,"b'\x1b[0;32mI (613875) mpu6050 test: gyro_x:-6.73, gyro_y:0.32, gyro_z:-5.56\r\n'"
1713840623.4432719,b'\x1b[0m\r\n'
1713840623.448759,"b'\x1b[0;32mI (613885) mpu6050 test: acce_x:0.39, acce_y:-0.19, acce_z:-0.93\r\n'"
1713840623.4487832,b'\x1b[0m\r\n'
1713840623.45463,"b'\x1b[0;32mI (613895) mpu6050 test: gyro_x:-6.84, gyro_y:0.70, gyro_z:-4.75\r\n'"
1713840623.4599,b'\x1b[0m\r\n'
