time,measure
1713840519.898419,"b'\x1b[0;32mI (510335) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.94\r\n'"
1713840519.898474,b'\x1b[0m\r\n'
1713840519.9040031,"b'\x1b[0;32mI (510345) mpu6050 test: gyro_x:-0.34, gyro_y:6.52, gyro_z:-2.34\r\n'"
1713840519.904074,b'\x1b[0m\r\n'
1713840519.914894,"b'\x1b[0;32mI (510345) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.94\r\n'"
1713840519.9149911,b'\x1b[0m\r\n'
1713840519.9204,"b'\x1b[0;32mI (510355) mpu6050 test: gyro_x:-0.98, gyro_y:7.25, gyro_z:-2.34\r\n'"
1713840519.9204679,b'\x1b[0m\r\n'
1713840519.926108,"b'\x1b[0;32mI (510365) mpu6050 test: acce_x:0.39, acce_y:-0.11, acce_z:-0.94\r\n'"
1713840519.926176,b'\x1b[0m\r\n'
1713840519.9318452,"b'\x1b[0;32mI (510365) mpu6050 test: gyro_x:-1.18, gyro_y:7.56, gyro_z:-2.40\r\n'"
1713840519.931915,b'\x1b[0m\r\n'
1713840519.942258,"b'\x1b[0;32mI (510375) mpu6050 test: acce_x:0.40, acce_y:-0.11, acce_z:-0.94\r\n'"
1713840519.942336,b'\x1b[0m\r\n'
1713840519.948141,"b'\x1b[0;32mI (510385) mpu6050 test: gyro_x:-1.28, gyro_y:8.26, gyro_z:-2.43\r\n'"
1713840519.948291,b'\x1b[0m\r\n'
1713840519.9537458,"b'\x1b[0;32mI (510385) mpu6050 test: acce_x:0.41, acce_y:-0.10, acce_z:-0.94\r\n'"
1713840519.953795,b'\x1b[0m\r\n'
1713840519.959213,"b'\x1b[0;32mI (510395) mpu6050 test: gyro_x:-1.16, gyro_y:9.02, gyro_z:-2.55\r\n'"
1713840519.959255,b'\x1b[0m\r\n'
1713840519.965037,"b'\x1b[0;32mI (510405) mpu6050 test: acce_x:0.41, acce_y:-0.10, acce_z:-0.92\r\n'"
1713840519.970158,b'\x1b[0m\r\n'
1713840519.975738,"b'\x1b[0;32mI (510415) mpu6050 test: gyro_x:-1.11, gyro_y:9.63, gyro_z:-2.92\r\n'"
1713840519.975778,b'\x1b[0m\r\n'
1713840519.981438,"b'\x1b[0;32mI (510415) mpu6050 test: acce_x:0.41, acce_y:-0.10, acce_z:-0.93\r\n'"
1713840519.981481,b'\x1b[0m\r\n'
1713840519.986995,"b'\x1b[0;32mI (510425) mpu6050 test: gyro_x:-0.92, gyro_y:10.09, gyro_z:-3.08\r\n'"
