time,measure
1713841817.8138921,b'[0m\r\n'
1713841817.818711,"b'\x1b[0;32mI (1808255) mpu6050 test: acce_x:0.45, acce_y:-0.20, acce_z:-0.88\r\n'"
1713841817.818769,b'\x1b[0m\r\n'
1713841817.824224,"b'\x1b[0;32mI (1808265) mpu6050 test: gyro_x:0.60, gyro_y:-3.63, gyro_z:-0.53\r\n'"
1713841817.824256,b'\x1b[0m\r\n'
1713841817.830111,"b'\x1b[0;32mI (1808275) mpu6050 test: acce_x:0.45, acce_y:-0.20, acce_z:-0.90\r\n'"
1713841817.830139,b'\x1b[0m\r\n'
1713841817.8356328,"b'\x1b[0;32mI (1808275) mpu6050 test: gyro_x:-0.02, gyro_y:-3.13, gyro_z:-0.98\r\n'"
1713841817.8408802,b'\x1b[0m\r\n'
1713841817.8465989,"b'\x1b[0;32mI (1808285) mpu6050 test: acce_x:0.46, acce_y:-0.20, acce_z:-0.89\r\n'"
1713841817.8466308,b'\x1b[0m\r\n'
1713841817.852103,"b'\x1b[0;32mI (1808295) mpu6050 test: gyro_x:-0.64, gyro_y:-2.75, gyro_z:-1.24\r\n'"
1713841817.8521369,b'\x1b[0m\r\n'
1713841817.857752,"b'\x1b[0;32mI (1808305) mpu6050 test: acce_x:0.45, acce_y:-0.20, acce_z:-0.88\r\n'"
1713841817.8577878,b'\x1b[0m\r\n'
1713841817.868757,"b'\x1b[0;32mI (1808305) mpu6050 test: gyro_x:-0.82, gyro_y:-2.60, gyro_z:-1.53\r\n'"
1713841817.8687942,b'\x1b[0m\r\n'
1713841817.874249,"b'\x1b[0;32mI (1808315) mpu6050 test: acce_x:0.44, acce_y:-0.20, acce_z:-0.88\r\n'"
1713841817.8742871,b'\x1b[0m\r\n'
1713841817.880036,"b'\x1b[0;32mI (1808325) mpu6050 test: gyro_x:-1.63, gyro_y:-2.44, gyro_z:-1.48\r\n'"
1713841817.880079,b'\x1b[0m\r\n'
1713841817.885695,"b'\x1b[0;32mI (1808325) mpu6050 test: acce_x:0.45, acce_y:-0.19, acce_z:-0.88\r\n'"
1713841817.8857322,b'\x1b[0m\r\n'
1713841817.896597,"b'\x1b[0;32mI (1808335) mpu6050 test: gyro_x:-1.60, gyro_y:-2.00, gyro_z:-1.22\r\n'"
1713841817.896638,b'\x1b[0m\r\n'
1713841817.9022028,"b'\x1b[0;32mI (1808345) mpu6050 test: acce_x:0.45, acce_y:-0.20, acce_z:-0.90\r\n'"
1713841817.9022431,b'\x1b[0m\r\n'
1713841817.907722,"b'\x1b[0;32mI (1808345) mpu6050 test: gyro_x:-1.73, gyro_y:-1.83, gyro_z:-0.98\r\n'"
1713841817.9077618,b'\x1b[0m\r\n'
1713841817.913568,"b'\x1b[0;32mI (1808355) mpu6050 test: acce_x:0.45, acce_y:-0.19, acce_z:-0.89\r\n'"
1713841817.91362,b'\x1b[0m\r\n'
1713841817.92431,"b'\x1b[0;32mI (1808365) mpu6050 test: gyro_x:-1.69, gyro_y:-1.30, gyro_z:-1.24\r\n'"
1713841817.9243531,b'\x1b[0m\r\n'
1713841817.930016,"b'\x1b[0;32mI (1808365) mpu6050 test: acce_x:0.45, acce_y:-0.20, acce_z:-0.89\r\n'"
1713841817.930062,b'\x1b[0m\r\n'
1713841817.9357178,"b'\x1b[0;32mI (1808375) mpu6050 test: gyro_x:-1.54, gyro_y:-0.40, gyro_z:-1.18\r\n'"
1713841817.935765,b'\x1b[0m\r\n'
1713841817.941219,"b'\x1b[0;32mI (1808385) mpu6050 test: acce_x:0.44, acce_y:-0.19, acce_z:-0.90\r\n'"
1713841817.9412649,b'\x1b[0m\r\n'
1713841817.952093,"b'\x1b[0;32mI (1808395) mpu6050 test: gyro_x:-1.94, gyro_y:0.15, gyro_z:-0.63\r\n'"
1713841817.95214,b'\x1b[0m\r\n'
1713841817.957737,"b'\x1b[0;32mI (1808395) mpu6050 test: acce_x:0.45, acce_y:-0.19, acce_z:-0.90\r\n'"
1713841817.957793,b'\x1b[0m\r\n'
1713841817.963548,"b'\x1b[0;32mI (1808405) mpu6050 test: gyro_x:-2.20, gyro_y:0.70, gyro_z:-0.26\r\n'"
1713841817.963603,b'\x1b[0m\r\n'
1713841817.969177,"b'\x1b[0;32mI (1808415) mpu6050 test: acce_x:0.45, acce_y:-0.19, acce_z:-0.90\r\n'"
1713841817.9692318,b'\x1b[0m\r\n'
1713841817.98001,"b'\x1b[0;32mI (1808415) mpu6050 test: gyro_x:-2.52, gyro_y:1.28, gyro_z:-0.20\r\n'"
1713841817.980077,b'\x1b[0m\r\n'
1713841817.985615,"b'\x1b[0;32mI (1808425) mpu6050 test: acce_x:0.46, acce_y:-0.18, acce_z:-0.89\r\n'"
1713841817.9856799,b'\x1b[0m\r\n'
1713841817.991304,"b'\x1b[0;32mI (1808435) mpu6050 test: gyro_x:-2.43, gyro_y:1.47, gyro_z:-0.11\r\n'"
1713841817.99137,b'\x1b[0m\r\n'
1713841817.9971352,"b'\x1b[0;32mI (1808435) mpu6050 test: acce_x:0.47, acce_y:-0.19, acce_z:-0.90\r\n'"
1713841817.997201,b'\x1b[0m\r\n'
1713841818.007642,"b'\x1b[0;32mI (1808445) mpu6050 test: gyro_x:-1.86, gyro_y:1.19, gyro_z:-0.05\r\n'"
1713841818.007728,b'\x1b[0m\r\n'
1713841818.0135639,"b'\x1b[0;32mI (1808455) mpu6050 test: acce_x:0.48, acce_y:-0.18, acce_z:-0.90\r\n'"
1713841818.0136478,b'\x1b[0m\r\n'
1713841818.019189,"b'\x1b[0;32mI (1808465) mpu6050 test: gyro_x:-1.83, gyro_y:0.84, gyro_z:0.27\r\n'"
1713841818.019274,b'\x1b[0m\r\n'
1713841818.0249631,"b'\x1b[0;32mI (1808465) mpu6050 test: acce_x:0.48, acce_y:-0.19, acce_z:-0.89\r\n'"
1713841818.0250828,b'\x1b[0m\r\n'
1713841818.035728,"b'\x1b[0;32mI (1808475) mpu6050 test: gyro_x:-2.02, gyro_y:-0.09, gyro_z:0.35\r\n'"
1713841818.0369449,b'\x1b[0m\r\n'
1713841818.041346,"b'\x1b[0;32mI (1808485) mpu6050 test: acce_x:0.48, acce_y:-0.19, acce_z:-0.89\r\n'"
1713841818.041443,b'\x1b[0m\r\n'
1713841818.049005,"b'\x1b[0;32mI (1808485) mpu6050 test: gyro_x:-1.74, gyro_y:-0.64, gyro_z:0.37\r\n'"
1713841818.049139,b'\x1b[0m\r\n'
1713841818.0546849,"b'\x1b[0;32mI (1808495) mpu6050 test: acce_x:0.48, acce_y:-0.18, acce_z:-0.90\r\n'"
1713841818.054849,b'\x1b[0m\r\n'
1713841818.063414,"b'\x1b[0;32mI (1808505) mpu6050 test: gyro_x:-1.33, gyro_y:-1.18, gyro_z:0.29\r\n'"
1713841818.063499,b'\x1b[0m\r\n'
1713841818.069196,"b'\x1b[0;32mI (1808505) mpu6050 test: acce_x:0.49, acce_y:-0.18, acce_z:-0.89\r\n'"
1713841818.06928,b'\x1b[0m\r\n'
1713841818.0746,"b'\x1b[0;32mI (1808515) mpu6050 test: gyro_x:-0.76, gyro_y:-1.98, gyro_z:0.41\r\n'"
1713841818.074686,b'\x1b[0m\r\n'
1713841818.080704,"b'\x1b[0;32mI (1808525) mpu6050 test: acce_x:0.49, acce_y:-0.18, acce_z:-0.90\r\n'"
1713841818.080826,b'\x1b[0m\r\n'
1713841818.0910249,"b'\x1b[0;32mI (1808525) mpu6050 test: gyro_x:-0.02, gyro_y:-3.15, gyro_z:0.55\r\n'"
1713841818.091147,b'\x1b[0m\r\n'
1713841818.097138,"b'\x1b[0;32mI (1808535) mpu6050 test: acce_x:0.49, acce_y:-0.18, acce_z:-0.90\r\n'"
1713841818.097298,b'\x1b[0m\r\n'
1713841818.102689,"b'\x1b[0;32mI (1808545) mpu6050 test: gyro_x:0.08, gyro_y:-4.21, gyro_z:0.61\r\n'"
1713841818.102793,b'\x1b[0m\r\n'
