time,measure
1713840563.5909162,"b', acce_z:-0.94\r\n'"
1713840563.5924852,b'\x1b[0m\r\n'
1713840563.595989,"b'\x1b[0;32mI (554035) mpu6050 test: gyro_x:0.35, gyro_y:-6.06, gyro_z:-2.69\r\n'"
1713840563.5960488,b'\x1b[0m\r\n'
1713840563.6014102,"b'\x1b[0;32mI (554035) mpu6050 test: acce_x:0.36, acce_y:-0.13, acce_z:-0.95\r\n'"
1713840563.601441,b'\x1b[0m\r\n'
1713840563.6071758,"b'\x1b[0;32mI (554045) mpu6050 test: gyro_x:0.46, gyro_y:-5.71, gyro_z:-3.01\r\n'"
1713840563.6124349,b'\x1b[0m\r\n'
1713840563.6179059,"b'\x1b[0;32mI (554055) mpu6050 test: acce_x:0.36, acce_y:-0.13, acce_z:-0.96\r\n'"
1713840563.617939,b'\x1b[0m\r\n'
1713840563.6237462,"b'\x1b[0;32mI (554055) mpu6050 test: gyro_x:0.17, gyro_y:-5.56, gyro_z:-3.21\r\n'"
1713840563.623787,b'\x1b[0m\r\n'
1713840563.62962,"b'\x1b[0;32mI (554065) mpu6050 test: acce_x:0.36, acce_y:-0.13, acce_z:-0.94\r\n'"
1713840563.629704,b'\x1b[0m\r\n'
1713840563.638429,"b'\x1b[0;32mI (554075) mpu6050 test: gyro_x:0.03, gyro_y:-5.16, gyro_z:-3.16\r\n'"
1713840563.638464,b'\x1b[0m\r\n'
1713840563.6456919,"b'\x1b[0;32mI (554085) mpu6050 test: acce_x:0.36, acce_y:-0.13, acce_z:-0.94\r\n'"
1713840563.645728,b'\x1b[0m\r\n'
1713840563.6513631,"b'\x1b[0;32mI (554085) mpu6050 test: gyro_x:0.00, gyro_y:-5.53, gyro_z:-2.66\r\n'"
1713840563.651401,b'\x1b[0m\r\n'
1713840563.657059,"b'\x1b[0;32mI (554095) mpu6050 test: acce_x:0.37, acce_y:-0.13, acce_z:-0.94\r\n'"
1713840563.657103,b'\x1b[0m\r\n'
1713840563.662805,"b'\x1b[0;32mI (554105) mpu6050 test: gyro_x:-0.34, gyro_y:-6.17, gyro_z:-2.89\r\n'"
1713840563.662842,b'\x1b[0m\r\n'
1713840563.673679,"b'\x1b[0;32mI (554105) mpu6050 test: acce_x:0.37, acce_y:-0.14, acce_z:-0.94\r\n'"
1713840563.673721,b'\x1b[0m\r\n'
1713840563.679206,"b'\x1b[0;32mI (554115) mpu6050 test: gyro_x:-1.02, gyro_y:-7.28, gyro_z:-2.82\r\n'"
1713840563.679253,b'\x1b[0m\r\n'
1713840563.684715,"b'\x1b[0;32mI (554125) mpu6050 test: acce_x:0.37, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840563.684754,b'\x1b[0m\r\n'
1713840563.6905391,"b'\x1b[0;32mI (554125) mpu6050 test: gyro_x:-1.83, gyro_y:-9.45, gyro_z:-3.33\r\n'"
1713840563.690578,b'\x1b[0m\r\n'
1713840563.7012181,"b'\x1b[0;32mI (554135) mpu6050 test: acce_x:0.36, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840563.70125,b'\x1b[0m\r\n'
1713840563.7069771,"b'\x1b[0;32mI (554145) mpu6050 test: gyro_x:-2.24, gyro_y:-11.48, gyro_z:-3.68\r\n'"
1713840563.707006,b'\x1b[0m\r\n'
1713840563.7125251,"b'\x1b[0;32mI (554145) mpu6050 test: acce_x:0.34, acce_y:-0.14, acce_z:-0.95\r\n'"
1713840563.7125518,b'\x1b[0m\r\n'
1713840563.718009,"b'\x1b[0;32mI (554155) mpu6050 test: gyro_x:-2.55, gyro_y:-12.90, gyro_z:-4.43\r\n'"
1713840563.718034,b'\x1b[0m\r\n'
1713840563.729023,"b'\x1b[0;32mI (554165) mpu6050 test: acce_x:0.33, acce_y:-0.14, acce_z:-0.97\r\n'"
1713840563.7290492,b'\x1b[0m\r\n'
1713840563.734569,"b'\x1b[0;32mI (554165) mpu6050 test: gyro_x:-2.76, gyro_y:-13.63, gyro_z:-5.21\r\n'"
1713840563.734594,b'\x1b[0m\r\n'
1713840563.740342,"b'\x1b[0;32mI (554175) mpu6050 test: acce_x:0.32, acce_y:-0.13, acce_z:-0.96\r\n'"
1713840563.7403672,b'\x1b[0m\r\n'
1713840563.745826,"b'\x1b[0;32mI (554185) mpu6050 test: gyro_x:-2.75, gyro_y:-13.37, gyro_z:-6.08\r\n'"
1713840563.74585,b'\x1b[0m\r\n'
