time,measure
1713841580.8591669,"b'acce_x:0.68, acce_y:-0.14, acce_z:-0.77\r\n'"
1713841580.860588,b'\x1b[0m\r\n'
1713841580.864168,"b'\x1b[0;32mI (1571305) mpu6050 test: gyro_x:-2.38, gyro_y:-4.02, gyro_z:4.35\r\n'"
1713841580.864218,b'\x1b[0m\r\n'
1713841580.875128,"b'\x1b[0;32mI (1571315) mpu6050 test: acce_x:0.68, acce_y:-0.14, acce_z:-0.76\r\n'"
1713841580.875156,b'\x1b[0m\r\n'
1713841580.880641,"b'\x1b[0;32mI (1571325) mpu6050 test: gyro_x:-2.47, gyro_y:-4.67, gyro_z:3.76\r\n'"
1713841580.880672,b'\x1b[0m\r\n'
1713841580.886181,"b'\x1b[0;32mI (1571325) mpu6050 test: acce_x:0.67, acce_y:-0.14, acce_z:-0.77\r\n'"
1713841580.886206,b'\x1b[0m\r\n'
1713841580.892019,"b'\x1b[0;32mI (1571335) mpu6050 test: gyro_x:-2.18, gyro_y:-5.42, gyro_z:3.50\r\n'"
1713841580.8920472,b'\x1b[0m\r\n'
1713841580.902786,"b'\x1b[0;32mI (1571345) mpu6050 test: acce_x:0.68, acce_y:-0.14, acce_z:-0.77\r\n'"
1713841580.902817,b'\x1b[0m\r\n'
1713841580.908593,"b'\x1b[0;32mI (1571345) mpu6050 test: gyro_x:-2.12, gyro_y:-5.91, gyro_z:3.34\r\n'"
1713841580.908624,b'\x1b[0m\r\n'
1713841580.914057,"b'\x1b[0;32mI (1571355) mpu6050 test: acce_x:0.67, acce_y:-0.15, acce_z:-0.78\r\n'"
1713841580.9140868,b'\x1b[0m\r\n'
1713841580.919652,"b'\x1b[0;32mI (1571365) mpu6050 test: gyro_x:-2.21, gyro_y:-6.15, gyro_z:3.56\r\n'"
1713841580.9196851,b'\x1b[0m\r\n'
1713841580.9306052,"b'\x1b[0;32mI (1571365) mpu6050 test: acce_x:0.67, acce_y:-0.14, acce_z:-0.77\r\n'"
1713841580.930645,b'\x1b[0m\r\n'
1713841580.936158,"b'\x1b[0;32mI (1571375) mpu6050 test: gyro_x:-2.23, gyro_y:-6.06, gyro_z:3.34\r\n'"
1713841580.936192,b'\x1b[0m\r\n'
1713841580.942015,"b'\x1b[0;32mI (1571385) mpu6050 test: acce_x:0.66, acce_y:-0.15, acce_z:-0.78\r\n'"
