time,measure
1713840299.2981591,"b'\x1b[0;32mI (289745) mpu6050 test: gyro_x:0.09, gyro_y:-0.50, gyro_z:-2.93\r\n'"
1713840299.3000782,b'\x1b[0m\r\n'
1713840299.302668,"b'\x1b[0;32mI (289745) mpu6050 test: acce_x:0.46, acce_y:-0.15, acce_z:-0.90\r\n'"
1713840299.302718,b'\x1b[0m\r\n'
1713840299.3085032,"b'\x1b[0;32mI (289745) mpu6050 test: gyro_x:-1.44, gyro_y:1.21, gyro_z:-2.53\r\n'"
1713840299.3085408,b'\x1b[0m\r\n'
1713840299.313986,"b'\x1b[0;32mI (289755) mpu6050 test: acce_x:0.46, acce_y:-0.15, acce_z:-0.91\r\n'"
1713840299.314018,b'\x1b[0m\r\n'
1713840299.3251681,"b'\x1b[0;32mI (289755) mpu6050 test: gyro_x:-1.68, gyro_y:1.65, gyro_z:-2.34\r\n'"
1713840299.325253,b'\x1b[0m\r\n'
1713840299.3308039,"b'\x1b[0;32mI (289765) mpu6050 test: acce_x:0.47, acce_y:-0.15, acce_z:-0.91\r\n'"
1713840299.330886,b'\x1b[0m\r\n'
1713840299.3363352,"b'\x1b[0;32mI (289775) mpu6050 test: gyro_x:-1.80, gyro_y:1.37, gyro_z:-2.64\r\n'"
1713840299.3365178,b'\x1b[0m\r\n'
1713840299.342177,"b'\x1b[0;32mI (289775) mpu6050 test: acce_x:0.47, acce_y:-0.15, acce_z:-0.91\r\n'"
1713840299.3422568,b'\x1b[0m\r\n'
1713840299.352698,"b'\x1b[0;32mI (289785) mpu6050 test: gyro_x:-1.97, gyro_y:1.39, gyro_z:-2.55\r\n'"
1713840299.3528,b'\x1b[0m\r\n'
1713840299.35851,"b'\x1b[0;32mI (289795) mpu6050 test: acce_x:0.47, acce_y:-0.15, acce_z:-0.90\r\n'"
1713840299.358604,b'\x1b[0m\r\n'
1713840299.364515,"b'\x1b[0;32mI (289795) mpu6050 test: gyro_x:-1.83, gyro_y:0.96, gyro_z:-2.78\r\n'"
1713840299.3646011,b'\x1b[0m\r\n'
1713840299.3697479,"b'\x1b[0;32mI (289805) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.90\r\n'"
1713840299.369833,b'\x1b[0m\r\n'
1713840299.3755789,"b'\x1b[0;32mI (289815) mpu6050 test: gyro_x:-2.21, gyro_y:0.61, gyro_z:-2.53\r\n'"
1713840299.380554,b'\x1b[0m\r\n'
1713840299.3861089,"b'\x1b[0;32mI (289815) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.91\r\n'"
1713840299.386204,b'\x1b[0m\r\n'
1713840299.391945,"b'\x1b[0;32mI (289825) mpu6050 test: gyro_x:-2.37, gyro_y:0.58, gyro_z:-2.31\r\n'"
1713840299.392027,b'\x1b[0m\r\n'
1713840299.3976152,"b'\x1b[0;32mI (289835) mpu6050 test: acce_x:0.47, acce_y:-0.13, acce_z:-0.91\r\n'"
1713840299.397697,b'\x1b[0m\r\n'
1713840299.403122,"b'\x1b[0;32mI (289845) mpu6050 test: gyro_x:-2.37, gyro_y:0.89, gyro_z:-2.34\r\n'"
1713840299.403198,b'\x1b[0m\r\n'
1713840299.413975,"b'\x1b[0;32mI (289845) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.90\r\n'"
1713840299.414052,b'\x1b[0m\r\n'
1713840299.419549,"b'\x1b[0;32mI (289855) mpu6050 test: gyro_x:-2.02, gyro_y:1.18, gyro_z:-2.05\r\n'"
1713840299.419647,b'\x1b[0m\r\n'
1713840299.425376,"b'\x1b[0;32mI (289865) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.91\r\n'"
1713840299.425451,b'\x1b[0m\r\n'
1713840299.4309702,"b'\x1b[0;32mI (289865) mpu6050 test: gyro_x:-1.95, gyro_y:0.58, gyro_z:-1.69\r\n'"
1713840299.43105,b'\x1b[0m\r\n'
1713840299.441751,"b'\x1b[0;32mI (289875) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.90\r\n'"
1713840299.4418309,b'\x1b[0m\r\n'
1713840299.447392,"b'\x1b[0;32mI (289885) mpu6050 test: gyro_x:-1.91, gyro_y:-0.05, gyro_z:-1.53\r\n'"
1713840299.4474728,b'\x1b[0m\r\n'
1713840299.452756,"b'\x1b[0;32mI (289885) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.90\r\n'"
1713840299.452796,b'\x1b[0m\r\n'
1713840299.459319,"b'\x1b[0;32mI (289895) mpu6050 test: gyro_x:-1.65, gyro_y:-0.79, gyro_z:-1.57\r\n'"
1713840299.4594,b'\x1b[0m\r\n'
1713840299.46944,"b'\x1b[0;32mI (289905) mpu6050 test: acce_x:0.48, acce_y:-0.14, acce_z:-0.90\r\n'"
1713840299.4695199,b'\x1b[0m\r\n'
1713840299.475266,"b'\x1b[0;32mI (289905) mpu6050 test: gyro_x:-2.27, gyro_y:-1.33, gyro_z:-1.48\r\n'"
1713840299.475341,b'\x1b[0m\r\n'
1713840299.4811678,"b'\x1b[0;32mI (289915) mpu6050 test: acce_x:0.48, acce_y:-0.13, acce_z:-0.90\r\n'"
1713840299.481566,b'\x1b[0m\r\n'
1713840299.488451,"b'\x1b[0;32mI (289925) mpu6050 test: gyro_x:-2.14, gyro_y:-1.95, gyro_z:-1.47\r\n'"
1713840299.488541,b'\x1b[0m\r\n'
1713840299.4922721,"b'\x1b[0;32mI (289925) mpu6050 test: acce_x:0.47, acce_y:-0.14, acce_z:-0.90\r\n'"
1713840299.4972732,b'\x1b[0m\r\n'
1713840299.502763,"b'\x1b[0;32mI (289935) mpu6050 test: gyro_x:-1.97, gyro_y:-2.43, gyro_z:-1.33\r\n'"
1713840299.502851,b'\x1b[0m\r\n'
1713840299.508662,"b'\x1b[0;32mI (289945) mpu6050 test: acce_x:0.46, acce_y:-0.13, acce_z:-0.89\r\n'"
1713840299.508747,b'\x1b[0m\r\n'
1713840299.5146189,"b'\x1b[0;32mI (289955) mpu6050 test: gyro_x:-2.23, gyro_y:-2.69, gyro_z:-1.07\r\n'"
1713840299.514753,b'\x1b[0m\r\n'
1713840299.5201678,"b'\x1b[0;32mI (289955) mpu6050 test: acce_x:0.46, acce_y:-0.14, acce_z:-0.91\r\n'"
1713840299.5251489,b'\x1b[0m\r\n'
1713840299.530627,"b'\x1b[0;32mI (289965) mpu6050 test: gyro_x:-1.68, gyro_y:-2.81, gyro_z:-0.98\r\n'"
1713840299.5308459,b'\x1b[0m\r\n'
1713840299.541055,"b'\x1b[0;32mI (289975) mpu6050 test: acce_x:0.45, acce_y:-0.13, acce_z:-0.90\r\n'"
