time,measure
1713841630.231002,"b'2mI (1620665) mpu6050 test: gyro_x:0.17, gyro_y:-1.10, gyro_z:-1.59\r\n'"
1713841630.232492,b'\x1b[0m\r\n'
1713841630.2359629,"b'\x1b[0;32mI (1620675) mpu6050 test: acce_x:0.56, acce_y:-0.17, acce_z:-0.84\r\n'"
1713841630.236021,b'\x1b[0m\r\n'
1713841630.241859,"b'\x1b[0;32mI (1620685) mpu6050 test: gyro_x:0.46, gyro_y:-0.46, gyro_z:-1.88\r\n'"
1713841630.241889,b'\x1b[0m\r\n'
1713841630.251862,"b'\x1b[0;32mI (1620685) mpu6050 test: acce_x:0.55, acce_y:-0.17, acce_z:-0.85\r\n'"
1713841630.251898,b'\x1b[0m\r\n'
1713841630.258225,"b'\x1b[0;32mI (1620695) mpu6050 test: gyro_x:1.10, gyro_y:0.09, gyro_z:-2.21\r\n'"
1713841630.25826,b'\x1b[0m\r\n'
1713841630.2637792,"b'\x1b[0;32mI (1620705) mpu6050 test: acce_x:0.55, acce_y:-0.17, acce_z:-0.84\r\n'"
1713841630.2638102,b'\x1b[0m\r\n'
1713841630.269292,"b'\x1b[0;32mI (1620705) mpu6050 test: gyro_x:0.73, gyro_y:0.84, gyro_z:-2.18\r\n'"
1713841630.269324,b'\x1b[0m\r\n'
1713841630.275163,"b'\x1b[0;32mI (1620715) mpu6050 test: acce_x:0.56, acce_y:-0.18, acce_z:-0.84\r\n'"
1713841630.275197,b'\x1b[0m\r\n'
1713841630.285941,"b'\x1b[0;32mI (1620725) mpu6050 test: gyro_x:0.52, gyro_y:1.07, gyro_z:-2.55\r\n'"
1713841630.285974,b'\x1b[0m\r\n'
1713841630.2917671,"b'\x1b[0;32mI (1620735) mpu6050 test: acce_x:0.56, acce_y:-0.17, acce_z:-0.84\r\n'"
1713841630.291809,b'\x1b[0m\r\n'
1713841630.297289,"b'\x1b[0;32mI (1620735) mpu6050 test: gyro_x:0.38, gyro_y:1.18, gyro_z:-2.47\r\n'"
1713841630.297323,b'\x1b[0m\r\n'
1713841630.3028202,"b'\x1b[0;32mI (1620745) mpu6050 test: acce_x:0.57, acce_y:-0.17, acce_z:-0.85\r\n'"
1713841630.302853,b'\x1b[0m\r\n'
1713841630.308715,"b'\x1b[0;32mI (1620755) mpu6050 test: gyro_x:0.09, gyro_y:1.01, gyro_z:-2.50\r\n'"
1713841630.313816,b'\x1b[0m\r\n'
1713841630.3193321,"b'\x1b[0;32mI (1620755) mpu6050 test: acce_x:0.56, acce_y:-0.17, acce_z:-0.84\r\n'"
1713841630.319371,b'\x1b[0m\r\n'
1713841630.325092,"b'\x1b[0;32mI (1620765) mpu6050 test: gyro_x:0.20, gyro_y:0.84, gyro_z:-2.29\r\n'"
1713841630.3251252,b'\x1b[0m\r\n'
1713841630.3306382,"b'\x1b[0;32mI (1620775) mpu6050 test: acce_x:0.56, acce_y:-0.18, acce_z:-0.83\r\n'"
1713841630.330668,b'\x1b[0m\r\n'
1713841630.336162,"b'\x1b[0;32mI (1620775) mpu6050 test: gyro_x:-0.08, gyro_y:0.61, gyro_z:-2.05\r\n'"
1713841630.3416698,b'\x1b[0m\r\n'
1713841630.347121,"b'\x1b[0;32mI (1620785) mpu6050 test: acce_x:0.57, acce_y:-0.17, acce_z:-0.85\r\n'"
1713841630.347146,b'\x1b[0m\r\n'
1713841630.3526871,"b'\x1b[0;32mI (1620795) mpu6050 test: gyro_x:-0.29, gyro_y:0.69, gyro_z:-2.32\r\n'"
1713841630.352718,b'\x1b[0m\r\n'
1713841630.358516,"b'\x1b[0;32mI (1620795) mpu6050 test: acce_x:0.57, acce_y:-0.17, acce_z:-0.84\r\n'"
1713841630.358547,b'\x1b[0m\r\n'
1713841630.3639328,"b'\x1b[0;32mI (1620805) mpu6050 test: gyro_x:-0.63, gyro_y:0.23, gyro_z:-2.32\r\n'"
1713841630.369256,b'\x1b[0m\r\n'
1713841630.374998,"b'\x1b[0;32mI (1620815) mpu6050 test: acce_x:0.57, acce_y:-0.17, acce_z:-0.84\r\n'"
1713841630.375021,b'\x1b[0m\r\n'
1713841630.380499,"b'\x1b[0;32mI (1620825) mpu6050 test: gyro_x:-0.69, gyro_y:0.14, gyro_z:-2.34\r\n'"
