time,measure
1713843241.361513,"b'22, acce_z:-0.83\r\n'"
1713843241.363216,b'\x1b[0m\r\n'
1713843241.366581,"b'\x1b[0;32mI (1410755) mpu6050 test: gyro_x:-3.39, gyro_y:-5.31, gyro_z:-0.26\r\n'"
1713843241.3666172,b'\x1b[0m\r\n'
1713843241.375437,"b'\x1b[0;32mI (1410765) mpu6050 test: acce_x:0.54, acce_y:-0.22, acce_z:-0.83\r\n'"
1713843241.375487,b'\x1b[0m\r\n'
1713843241.383039,"b'\x1b[0;32mI (1410775) mpu6050 test: gyro_x:-2.52, gyro_y:-4.92, gyro_z:-0.52\r\n'"
1713843241.383073,b'\x1b[0m\r\n'
1713843241.388573,"b'\x1b[0;32mI (1410785) mpu6050 test: acce_x:0.54, acce_y:-0.22, acce_z:-0.83\r\n'"
1713843241.3886049,b'\x1b[0m\r\n'
1713843241.394316,"b'\x1b[0;32mI (1410785) mpu6050 test: gyro_x:-1.53, gyro_y:-4.66, gyro_z:-0.49\r\n'"
1713843241.394343,b'\x1b[0m\r\n'
1713843241.3998258,"b'\x1b[0;32mI (1410795) mpu6050 test: acce_x:0.54, acce_y:-0.23, acce_z:-0.84\r\n'"
1713843241.399851,b'\x1b[0m\r\n'
1713843241.4109771,"b'\x1b[0;32mI (1410805) mpu6050 test: gyro_x:-1.19, gyro_y:-4.58, gyro_z:-0.63\r\n'"
1713843241.411016,b'\x1b[0m\r\n'
1713843241.416515,"b'\x1b[0;32mI (1410805) mpu6050 test: acce_x:0.53, acce_y:-0.23, acce_z:-0.83\r\n'"
1713843241.416545,b'\x1b[0m\r\n'
1713843241.4220018,"b'\x1b[0;32mI (1410815) mpu6050 test: gyro_x:-0.85, gyro_y:-4.46, gyro_z:-0.38\r\n'"
1713843241.4220312,b'\x1b[0m\r\n'
1713843241.427797,"b'\x1b[0;32mI (1410825) mpu6050 test: acce_x:0.53, acce_y:-0.23, acce_z:-0.84\r\n'"
1713843241.427833,b'\x1b[0m\r\n'
1713843241.438516,"b'\x1b[0;32mI (1410825) mpu6050 test: gyro_x:-1.19, gyro_y:-3.85, gyro_z:-0.05\r\n'"
1713843241.438546,b'\x1b[0m\r\n'
1713843241.4443939,"b'\x1b[0;32mI (1410835) mpu6050 test: acce_x:0.53, acce_y:-0.22, acce_z:-0.82\r\n'"
1713843241.444427,b'\x1b[0m\r\n'
1713843241.449864,"b'\x1b[0;32mI (1410845) mpu6050 test: gyro_x:-0.70, gyro_y:-3.25, gyro_z:0.09\r\n'"
1713843241.449899,b'\x1b[0m\r\n'
1713843241.4554482,"b'\x1b[0;32mI (1410855) mpu6050 test: acce_x:0.53, acce_y:-0.22, acce_z:-0.83\r\n'"
1713843241.45548,b'\x1b[0m\r\n'
1713843241.4664361,"b'\x1b[0;32mI (1410855) mpu6050 test: gyro_x:-0.06, gyro_y:-2.89, gyro_z:-0.05\r\n'"
1713843241.466472,b'\x1b[0m\r\n'
1713843241.471959,"b'\x1b[0;32mI (1410865) mpu6050 test: acce_x:0.54, acce_y:-0.23, acce_z:-0.83\r\n'"
1713843241.4719958,b'\x1b[0m\r\n'
1713843241.47773,"b'\x1b[0;32mI (1410875) mpu6050 test: gyro_x:0.43, gyro_y:-2.21, gyro_z:0.05\r\n'"
1713843241.477767,b'\x1b[0m\r\n'
1713843241.483317,"b'\x1b[0;32mI (1410875) mpu6050 test: acce_x:0.53, acce_y:-0.23, acce_z:-0.83\r\n'"
1713843241.483354,b'\x1b[0m\r\n'
1713843241.494286,"b'\x1b[0;32mI (1410885) mpu6050 test: gyro_x:0.85, gyro_y:-2.14, gyro_z:-0.27\r\n'"
1713843241.494327,b'\x1b[0m\r\n'
1713843241.4998488,"b'\x1b[0;32mI (1410895) mpu6050 test: acce_x:0.53, acce_y:-0.24, acce_z:-0.84\r\n'"
1713843241.4998899,b'\x1b[0m\r\n'
1713843241.505461,"b'\x1b[0;32mI (1410895) mpu6050 test: gyro_x:0.69, gyro_y:-2.08, gyro_z:-0.38\r\n'"
1713843241.505502,b'\x1b[0m\r\n'
1713843241.511188,"b'\x1b[0;32mI (1410905) mpu6050 test: acce_x:0.53, acce_y:-0.23, acce_z:-0.84\r\n'"
1713843241.511231,b'\x1b[0m\r\n'
1713843241.521874,"b'\x1b[0;32mI (1410915) mpu6050 test: gyro_x:0.87, gyro_y:-1.89, gyro_z:-0.75\r\n'"
1713843241.5219278,b'\x1b[0m\r\n'
1713843241.527728,"b'\x1b[0;32mI (1410925) mpu6050 test: acce_x:0.53, acce_y:-0.24, acce_z:-0.83\r\n'"
1713843241.527769,b'\x1b[0m\r\n'
1713843241.533229,"b'\x1b[0;32mI (1410925) mpu6050 test: gyro_x:1.25, gyro_y:-1.48, gyro_z:-1.21\r\n'"
1713843241.5332701,b'\x1b[0m\r\n'
1713843241.538927,"b'\x1b[0;32mI (1410935) mpu6050 test: acce_x:0.53, acce_y:-0.23, acce_z:-0.82\r\n'"
1713843241.538974,b'\x1b[0m\r\n'
