time,measure
1713840655.6725628,b'ro_z:-5.24\r\n'
1713840655.673646,b'\x1b[0m\r\n'
1713840655.677762,"b'\x1b[0;32mI (646115) mpu6050 test: acce_x:0.52, acce_y:-0.18, acce_z:-0.87\r\n'"
1713840655.677807,b'\x1b[0m\r\n'
1713840655.68332,"b'\x1b[0;32mI (646125) mpu6050 test: gyro_x:1.05, gyro_y:-2.72, gyro_z:-5.24\r\n'"
1713840655.683351,b'\x1b[0m\r\n'
1713840655.689056,"b'\x1b[0;32mI (646125) mpu6050 test: acce_x:0.51, acce_y:-0.19, acce_z:-0.87\r\n'"
1713840655.689086,b'\x1b[0m\r\n'
1713840655.6997209,"b'\x1b[0;32mI (646135) mpu6050 test: gyro_x:0.55, gyro_y:-1.68, gyro_z:-4.85\r\n'"
1713840655.699754,b'\x1b[0m\r\n'
1713840655.705499,"b'\x1b[0;32mI (646145) mpu6050 test: acce_x:0.51, acce_y:-0.18, acce_z:-0.87\r\n'"
1713840655.705536,b'\x1b[0m\r\n'
1713840655.7111151,"b'\x1b[0;32mI (646145) mpu6050 test: gyro_x:0.18, gyro_y:-0.75, gyro_z:-4.21\r\n'"
1713840655.7111528,b'\x1b[0m\r\n'
1713840655.716727,"b'\x1b[0;32mI (646155) mpu6050 test: acce_x:0.50, acce_y:-0.17, acce_z:-0.86\r\n'"
1713840655.716765,b'\x1b[0m\r\n'
1713840655.72761,"b'\x1b[0;32mI (646165) mpu6050 test: gyro_x:-0.26, gyro_y:0.09, gyro_z:-3.36\r\n'"
1713840655.727647,b'\x1b[0m\r\n'
1713840655.733174,"b'\x1b[0;32mI (646165) mpu6050 test: acce_x:0.51, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840655.733215,b'\x1b[0m\r\n'
1713840655.73906,"b'\x1b[0;32mI (646175) mpu6050 test: gyro_x:-0.56, gyro_y:0.31, gyro_z:-2.35\r\n'"
1713840655.739122,b'\x1b[0m\r\n'
1713840655.744554,"b'\x1b[0;32mI (646185) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840655.744606,b'\x1b[0m\r\n'
1713840655.7500641,"b'\x1b[0;32mI (646185) mpu6050 test: gyro_x:-0.78, gyro_y:0.43, gyro_z:-1.80\r\n'"
1713840655.75556,b'\x1b[0m\r\n'
1713840655.76099,"b'\x1b[0;32mI (646195) mpu6050 test: acce_x:0.51, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840655.761029,b'\x1b[0m\r\n'
1713840655.766479,"b'\x1b[0;32mI (646205) mpu6050 test: gyro_x:-0.75, gyro_y:0.66, gyro_z:-1.05\r\n'"
1713840655.7665129,b'\x1b[0m\r\n'
1713840655.7723231,"b'\x1b[0;32mI (646205) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840655.772358,b'\x1b[0m\r\n'
1713840655.777837,"b'\x1b[0;32mI (646215) mpu6050 test: gyro_x:-1.07, gyro_y:1.15, gyro_z:-0.78\r\n'"
1713840655.783191,b'\x1b[0m\r\n'
1713840655.788793,"b'\x1b[0;32mI (646225) mpu6050 test: acce_x:0.52, acce_y:-0.18, acce_z:-0.87\r\n'"
1713840655.788821,b'\x1b[0m\r\n'
1713840655.794354,"b'\x1b[0;32mI (646235) mpu6050 test: gyro_x:-1.73, gyro_y:1.39, gyro_z:-0.40\r\n'"
1713840655.7943811,b'\x1b[0m\r\n'
1713840655.799813,"b'\x1b[0;32mI (646235) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840655.799836,b'\x1b[0m\r\n'
1713840655.805598,"b'\x1b[0;32mI (646245) mpu6050 test: gyro_x:-1.82, gyro_y:1.45, gyro_z:0.24\r\n'"
1713840655.805621,b'\x1b[0m\r\n'
1713840655.816467,"b'\x1b[0;32mI (646255) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.86\r\n'"
1713840655.8164911,b'\x1b[0m\r\n'
1713840655.8221838,"b'\x1b[0;32mI (646255) mpu6050 test: gyro_x:-1.91, gyro_y:1.76, gyro_z:0.27\r\n'"
1713840655.822208,b'\x1b[0m\r\n'
1713840655.8276942,"b'\x1b[0;32mI (646265) mpu6050 test: acce_x:0.52, acce_y:-0.17, acce_z:-0.87\r\n'"
1713840655.827716,b'\x1b[0m\r\n'
1713840655.833214,"b'\x1b[0;32mI (646275) mpu6050 test: gyro_x:-1.88, gyro_y:1.89, gyro_z:0.78\r\n'"
1713840655.833237,b'\x1b[0m\r\n'
