time,measure
1713841886.030773,"b'yro_x:-3.66, gyro_y:-14.79, gyro_z:6.55\r\n'"
1713841886.032304,b'\x1b[0m\r\n'
1713841886.0356889,"b'\x1b[0;32mI (55435) mpu6050 test: acce_x:0.73, acce_y:-0.19, acce_z:-0.80\r\n'"
1713841886.0357718,b'\x1b[0m\r\n'
1713841886.046626,"b'\x1b[0;32mI (55445) mpu6050 test: gyro_x:-4.09, gyro_y:-16.63, gyro_z:7.68\r\n'"
1713841886.046658,b'\x1b[0m\r\n'
1713841886.0521111,"b'\x1b[0;32mI (55455) mpu6050 test: acce_x:0.72, acce_y:-0.17, acce_z:-0.80\r\n'"
1713841886.052144,b'\x1b[0m\r\n'
1713841886.057707,"b'\x1b[0;32mI (55455) mpu6050 test: gyro_x:-4.37, gyro_y:-19.39, gyro_z:8.64\r\n'"
1713841886.0577369,b'\x1b[0m\r\n'
1713841886.0634398,"b'\x1b[0;32mI (55465) mpu6050 test: acce_x:0.72, acce_y:-0.17, acce_z:-0.80\r\n'"
1713841886.063475,b'\x1b[0m\r\n'
1713841886.069029,"b'\x1b[0;32mI (55475) mpu6050 test: gyro_x:-3.94, gyro_y:-22.69, gyro_z:9.39\r\n'"
1713841886.07434,b'\x1b[0m\r\n'
1713841886.079987,"b'\x1b[0;32mI (55475) mpu6050 test: acce_x:0.70, acce_y:-0.17, acce_z:-0.80\r\n'"
1713841886.080021,b'\x1b[0m\r\n'
1713841886.085569,"b'\x1b[0;32mI (55485) mpu6050 test: gyro_x:-3.59, gyro_y:-24.79, gyro_z:10.09\r\n'"
1713841886.085602,b'\x1b[0m\r\n'
1713841886.091077,"b'\x1b[0;32mI (55495) mpu6050 test: acce_x:0.69, acce_y:-0.17, acce_z:-0.80\r\n'"
1713841886.09111,b'\x1b[0m\r\n'
1713841886.096917,"b'\x1b[0;32mI (55495) mpu6050 test: gyro_x:-2.89, gyro_y:-25.91, gyro_z:10.35\r\n'"
1713841886.102119,b'\x1b[0m\r\n'
1713841886.1076438,"b'\x1b[0;32mI (55505) mpu6050 test: acce_x:0.67, acce_y:-0.18, acce_z:-0.80\r\n'"
1713841886.107682,b'\x1b[0m\r\n'
1713841886.1134279,"b'\x1b[0;32mI (55515) mpu6050 test: gyro_x:-1.97, gyro_y:-27.27, gyro_z:10.92\r\n'"
1713841886.113465,b'\x1b[0m\r\n'
1713841886.119002,"b'\x1b[0;32mI (55515) mpu6050 test: acce_x:0.66, acce_y:-0.17, acce_z:-0.82\r\n'"
1713841886.1190479,b'\x1b[0m\r\n'
1713841886.124619,"b'\x1b[0;32mI (55525) mpu6050 test: gyro_x:-1.36, gyro_y:-29.21, gyro_z:11.04\r\n'"
1713841886.124672,b'\x1b[0m\r\n'
1713841886.13551,"b'\x1b[0;32mI (55535) mpu6050 test: acce_x:0.64, acce_y:-0.18, acce_z:-0.82\r\n'"
1713841886.135556,b'\x1b[0m\r\n'
1713841886.1410182,"b'\x1b[0;32mI (55535) mpu6050 test: gyro_x:-1.59, gyro_y:-30.70, gyro_z:11.80\r\n'"
1713841886.1410508,b'\x1b[0m\r\n'
1713841886.1468349,"b'\x1b[0;32mI (55545) mpu6050 test: acce_x:0.62, acce_y:-0.18, acce_z:-0.81\r\n'"
1713841886.146869,b'\x1b[0m\r\n'
1713841886.152282,"b'\x1b[0;32mI (55555) mpu6050 test: gyro_x:-1.85, gyro_y:-31.91, gyro_z:11.95\r\n'"
1713841886.1523142,b'\x1b[0m\r\n'
1713841886.163232,"b'\x1b[0;32mI (55555) mpu6050 test: acce_x:0.60, acce_y:-0.18, acce_z:-0.82\r\n'"
1713841886.163258,b'\x1b[0m\r\n'
1713841886.168766,"b'\x1b[0;32mI (55565) mpu6050 test: gyro_x:-1.37, gyro_y:-32.44, gyro_z:12.40\r\n'"
1713841886.16879,b'\x1b[0m\r\n'
1713841886.174309,"b'\x1b[0;32mI (55575) mpu6050 test: acce_x:0.58, acce_y:-0.19, acce_z:-0.82\r\n'"
1713841886.1743329,b'\x1b[0m\r\n'
1713841886.180114,"b'\x1b[0;32mI (55585) mpu6050 test: gyro_x:-0.11, gyro_y:-33.15, gyro_z:12.55\r\n'"
1713841886.180137,b'\x1b[0m\r\n'
1713841886.18556,"b'\x1b[0;32mI (55585) mpu6050 test: acce_x:0.57, acce_y:-0.19, acce_z:-0.82\r\n'"
1713841886.190901,b'\x1b[0m\r\n'
1713841886.1966562,"b'\x1b[0;32mI (55595) mpu6050 test: gyro_x:0.72, gyro_y:-33.66, gyro_z:12.37\r\n'"
1713841886.1966798,b'\x1b[0m\r\n'
1713841886.2021508,"b'\x1b[0;32mI (55605) mpu6050 test: acce_x:0.54, acce_y:-0.20, acce_z:-0.83\r\n'"
1713841886.202175,b'\x1b[0m\r\n'
1713841886.207687,"b'\x1b[0;32mI (55605) mpu6050 test: gyro_x:0.85, gyro_y:-34.14, gyro_z:12.70\r\n'"
1713841886.207711,b'\x1b[0m\r\n'
1713841886.213471,"b'\x1b[0;32mI (55615) mpu6050 test: acce_x:0.52, acce_y:-0.19, acce_z:-0.83\r\n'"
1713841886.213494,b'\x1b[0m\r\n'
1713841886.2242482,"b'\x1b[0;32mI (55625) mpu6050 test: gyro_x:0.52, gyro_y:-33.95, gyro_z:12.96\r\n'"
1713841886.224274,b'\x1b[0m\r\n'
1713841886.230012,"b'\x1b[0;32mI (55625) mpu6050 test: acce_x:0.50, acce_y:-0.19, acce_z:-0.82\r\n'"
1713841886.230036,b'\x1b[0m\r\n'
1713841886.235484,"b'\x1b[0;32mI (55635) mpu6050 test: gyro_x:0.50, gyro_y:-33.04, gyro_z:13.11\r\n'"
1713841886.235513,b'\x1b[0m\r\n'
1713841886.241051,"b'\x1b[0;32mI (55645) mpu6050 test: acce_x:0.50, acce_y:-0.20, acce_z:-0.81\r\n'"
1713841886.241075,b'\x1b[0m\r\n'
1713841886.252033,"b'\x1b[0;32mI (55645) mpu6050 test: gyro_x:0.79, gyro_y:-32.67, gyro_z:13.30\r\n'"
1713841886.252058,b'\x1b[0m\r\n'
1713841886.2576141,"b'\x1b[0;32mI (55655) mpu6050 test: acce_x:0.48, acce_y:-0.20, acce_z:-0.83\r\n'"
1713841886.257639,b'\x1b[0m\r\n'
1713841886.263317,"b'\x1b[0;32mI (55665) mpu6050 test: gyro_x:0.87, gyro_y:-32.23, gyro_z:13.50\r\n'"
1713841886.263341,b'\x1b[0m\r\n'
1713841886.268839,"b'\x1b[0;32mI (55665) mpu6050 test: acce_x:0.46, acce_y:-0.21, acce_z:-0.86\r\n'"
1713841886.268873,b'\x1b[0m\r\n'
1713841886.274388,"b'\x1b[0;32mI (55675) mpu6050 test: gyro_x:1.33, gyro_y:-32.73, gyro_z:13.21\r\n'"
1713841886.279967,b'\x1b[0m\r\n'
1713841886.2854311,"b'\x1b[0;32mI (55685) mpu6050 test: acce_x:0.44, acce_y:-0.21, acce_z:-0.86\r\n'"
1713841886.285461,b'\x1b[0m\r\n'
1713841886.291019,"b'\x1b[0;32mI (55685) mpu6050 test: gyro_x:0.69, gyro_y:-30.96, gyro_z:13.79\r\n'"
1713841886.291043,b'\x1b[0m\r\n'
1713841886.2967172,"b'\x1b[0;32mI (55695) mpu6050 test: acce_x:0.43, acce_y:-0.21, acce_z:-0.86\r\n'"
1713841886.29674,b'\x1b[0m\r\n'
1713841886.3022232,"b'\x1b[0;32mI (55705) mpu6050 test: gyro_x:0.41, gyro_y:-29.88, gyro_z:13.30\r\n'"
1713841886.3022468,b'\x1b[0m\r\n'
1713841886.313279,"b'\x1b[0;32mI (55705) mpu6050 test: acce_x:0.43, acce_y:-0.22, acce_z:-0.86\r\n'"
1713841886.313303,b'\x1b[0m\r\n'
1713841886.318837,"b'\x1b[0;32mI (55715) mpu6050 test: gyro_x:1.19, gyro_y:-28.70, gyro_z:13.19\r\n'"
1713841886.318861,b'\x1b[0m\r\n'
1713841886.324353,"b'\x1b[0;32mI (55725) mpu6050 test: acce_x:0.42, acce_y:-0.22, acce_z:-0.86\r\n'"
1713841886.324377,b'\x1b[0m\r\n'
1713841886.3300962,"b'\x1b[0;32mI (55735) mpu6050 test: gyro_x:0.95, gyro_y:-27.73, gyro_z:13.11\r\n'"
1713841886.330121,b'\x1b[0m\r\n'
1713841886.335573,"b'\x1b[0;32mI (55735) mpu6050 test: acce_x:0.41, acce_y:-0.22, acce_z:-0.85\r\n'"
1713841886.340887,b'\x1b[0m\r\n'
1713841886.346612,"b'\x1b[0;32mI (55745) mpu6050 test: gyro_x:0.98, gyro_y:-27.21, gyro_z:12.61\r\n'"
1713841886.346636,b'\x1b[0m\r\n'
1713841886.35218,"b'\x1b[0;32mI (55755) mpu6050 test: acce_x:0.40, acce_y:-0.22, acce_z:-0.85\r\n'"
1713841886.352204,b'\x1b[0m\r\n'
1713841886.3576472,"b'\x1b[0;32mI (55755) mpu6050 test: gyro_x:0.76, gyro_y:-27.07, gyro_z:12.35\r\n'"
1713841886.357671,b'\x1b[0m\r\n'
1713841886.363405,"b'\x1b[0;32mI (55765) mpu6050 test: acce_x:0.39, acce_y:-0.22, acce_z:-0.86\r\n'"
1713841886.363429,b'\x1b[0m\r\n'
1713841886.374218,"b'\x1b[0;32mI (55775) mpu6050 test: gyro_x:0.89, gyro_y:-26.17, gyro_z:11.89\r\n'"
1713841886.37425,b'\x1b[0m\r\n'
1713841886.379942,"b'\x1b[0;32mI (55775) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.88\r\n'"
1713841886.379968,b'\x1b[0m\r\n'
1713841886.385514,"b'\x1b[0;32mI (55785) mpu6050 test: gyro_x:0.73, gyro_y:-24.72, gyro_z:10.78\r\n'"
1713841886.385539,b'\x1b[0m\r\n'
1713841886.39099,"b'\x1b[0;32mI (55795) mpu6050 test: acce_x:0.37, acce_y:-0.24, acce_z:-0.88\r\n'"
1713841886.3910148,b'\x1b[0m\r\n'
1713841886.396781,"b'\x1b[0;32mI (55795) mpu6050 test: gyro_x:0.26, gyro_y:-23.22, gyro_z:10.20\r\n'"
1713841886.402056,b'\x1b[0m\r\n'
1713841886.407569,"b'\x1b[0;32mI (55805) mpu6050 test: acce_x:0.36, acce_y:-0.23, acce_z:-0.88\r\n'"
