time,measure
1713841902.1227388,b'-0.94\r\n'
1713841902.124558,b'\x1b[0m\r\n'
1713841902.12783,"b'\x1b[0;32mI (71525) mpu6050 test: gyro_x:-2.05, gyro_y:-0.46, gyro_z:1.53\r\n'"
1713841902.127866,b'\x1b[0m\r\n'
1713841902.133285,"b'\x1b[0;32mI (71535) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.93\r\n'"
1713841902.1333172,b'\x1b[0m\r\n'
1713841902.139117,"b'\x1b[0;32mI (71535) mpu6050 test: gyro_x:-2.18, gyro_y:-0.58, gyro_z:1.39\r\n'"
1713841902.1391501,b'\x1b[0m\r\n'
1713841902.144781,"b'\x1b[0;32mI (71545) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.149886,b'\x1b[0m\r\n'
1713841902.155632,"b'\x1b[0;32mI (71555) mpu6050 test: gyro_x:-1.92, gyro_y:-0.82, gyro_z:1.10\r\n'"
1713841902.155663,b'\x1b[0m\r\n'
1713841902.161149,"b'\x1b[0;32mI (71555) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.161181,b'\x1b[0m\r\n'
1713841902.1666281,"b'\x1b[0;32mI (71565) mpu6050 test: gyro_x:-1.66, gyro_y:-0.98, gyro_z:1.01\r\n'"
1713841902.166661,b'\x1b[0m\r\n'
1713841902.1725461,"b'\x1b[0;32mI (71575) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.172578,b'\x1b[0m\r\n'
1713841902.183224,"b'\x1b[0;32mI (71585) mpu6050 test: gyro_x:-1.02, gyro_y:-1.11, gyro_z:0.46\r\n'"
1713841902.183255,b'\x1b[0m\r\n'
1713841902.1890292,"b'\x1b[0;32mI (71585) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.189064,b'\x1b[0m\r\n'
1713841902.1946728,"b'\x1b[0;32mI (71595) mpu6050 test: gyro_x:-0.61, gyro_y:-0.92, gyro_z:0.17\r\n'"
1713841902.194706,b'\x1b[0m\r\n'
1713841902.200094,"b'\x1b[0;32mI (71605) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.200126,b'\x1b[0m\r\n'
1713841902.205913,"b'\x1b[0;32mI (71605) mpu6050 test: gyro_x:-0.67, gyro_y:-0.41, gyro_z:-0.03\r\n'"
1713841902.2111099,b'\x1b[0m\r\n'
1713841902.216495,"b'\x1b[0;32mI (71615) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.2165298,b'\x1b[0m\r\n'
1713841902.222271,"b'\x1b[0;32mI (71625) mpu6050 test: gyro_x:-0.92, gyro_y:0.05, gyro_z:-0.11\r\n'"
1713841902.222301,b'\x1b[0m\r\n'
1713841902.227873,"b'\x1b[0;32mI (71625) mpu6050 test: acce_x:0.36, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.227903,b'\x1b[0m\r\n'
1713841902.23339,"b'\x1b[0;32mI (71635) mpu6050 test: gyro_x:-1.05, gyro_y:0.15, gyro_z:-0.34\r\n'"
1713841902.233419,b'\x1b[0m\r\n'
1713841902.244333,"b'\x1b[0;32mI (71645) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.2443678,b'\x1b[0m\r\n'
1713841902.2498071,"b'\x1b[0;32mI (71645) mpu6050 test: gyro_x:-1.25, gyro_y:0.11, gyro_z:-0.40\r\n'"
1713841902.2498298,b'\x1b[0m\r\n'
1713841902.255656,"b'\x1b[0;32mI (71655) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.25568,b'\x1b[0m\r\n'
1713841902.261139,"b'\x1b[0;32mI (71665) mpu6050 test: gyro_x:-1.33, gyro_y:-0.15, gyro_z:-0.47\r\n'"
1713841902.2611651,b'\x1b[0m\r\n'
1713841902.266641,"b'\x1b[0;32mI (71665) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.2721431,b'\x1b[0m\r\n'
1713841902.277941,"b'\x1b[0;32mI (71675) mpu6050 test: gyro_x:-1.56, gyro_y:-0.44, gyro_z:-0.53\r\n'"
1713841902.277965,b'\x1b[0m\r\n'
1713841902.283454,"b'\x1b[0;32mI (71685) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.2834759,b'\x1b[0m\r\n'
1713841902.2897,"b'\x1b[0;32mI (71685) mpu6050 test: gyro_x:-1.60, gyro_y:-0.31, gyro_z:-0.60\r\n'"
1713841902.289723,b'\x1b[0m\r\n'
1713841902.294469,"b'\x1b[0;32mI (71695) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.294492,b'\x1b[0m\r\n'
1713841902.305609,"b'\x1b[0;32mI (71705) mpu6050 test: gyro_x:-1.50, gyro_y:-0.49, gyro_z:-0.61\r\n'"
1713841902.305632,b'\x1b[0m\r\n'
1713841902.311083,"b'\x1b[0;32mI (71705) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.311108,b'\x1b[0m\r\n'
1713841902.316564,"b'\x1b[0;32mI (71715) mpu6050 test: gyro_x:-1.48, gyro_y:0.12, gyro_z:-1.07\r\n'"
1713841902.316588,b'\x1b[0m\r\n'
1713841902.322305,"b'\x1b[0;32mI (71725) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.322331,b'\x1b[0m\r\n'
1713841902.327883,"b'\x1b[0;32mI (71725) mpu6050 test: gyro_x:-1.83, gyro_y:0.09, gyro_z:-1.40\r\n'"
1713841902.333121,b'\x1b[0m\r\n'
1713841902.338919,"b'\x1b[0;32mI (71735) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.338943,b'\x1b[0m\r\n'
1713841902.344358,"b'\x1b[0;32mI (71745) mpu6050 test: gyro_x:-1.98, gyro_y:-0.12, gyro_z:-1.57\r\n'"
1713841902.3443809,b'\x1b[0m\r\n'
1713841902.349901,"b'\x1b[0;32mI (71745) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.349924,b'\x1b[0m\r\n'
1713841902.355694,"b'\x1b[0;32mI (71755) mpu6050 test: gyro_x:-1.80, gyro_y:-0.46, gyro_z:-1.47\r\n'"
1713841902.355724,b'\x1b[0m\r\n'
1713841902.366472,"b'\x1b[0;32mI (71765) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.366496,b'\x1b[0m\r\n'
1713841902.372278,"b'\x1b[0;32mI (71775) mpu6050 test: gyro_x:-2.02, gyro_y:-0.52, gyro_z:-1.50\r\n'"
1713841902.372305,b'\x1b[0m\r\n'
1713841902.377762,"b'\x1b[0;32mI (71775) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.3777852,b'\x1b[0m\r\n'
1713841902.383322,"b'\x1b[0;32mI (71785) mpu6050 test: gyro_x:-2.06, gyro_y:-0.31, gyro_z:-1.63\r\n'"
1713841902.383345,b'\x1b[0m\r\n'
1713841902.3890638,"b'\x1b[0;32mI (71795) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.39729,b'\x1b[0m\r\n'
1713841902.401779,"b'\x1b[0;32mI (71795) mpu6050 test: gyro_x:-1.36, gyro_y:-0.08, gyro_z:-1.95\r\n'"
1713841902.4018052,b'\x1b[0m\r\n'
1713841902.406517,"b'\x1b[0;32mI (71805) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.406541,b'\x1b[0m\r\n'
1713841902.411402,"b'\x1b[0;32mI (71815) mpu6050 test: gyro_x:-0.52, gyro_y:0.02, gyro_z:-2.08\r\n'"
1713841902.411426,b'\x1b[0m\r\n'
1713841902.416644,"b'\x1b[0;32mI (71815) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.416668,b'\x1b[0m\r\n'
1713841902.427687,"b'\x1b[0;32mI (71825) mpu6050 test: gyro_x:0.12, gyro_y:0.15, gyro_z:-2.66\r\n'"
1713841902.427714,b'\x1b[0m\r\n'
1713841902.433169,"b'\x1b[0;32mI (71835) mpu6050 test: acce_x:0.36, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.433193,b'\x1b[0m\r\n'
1713841902.4389582,"b'\x1b[0;32mI (71835) mpu6050 test: gyro_x:-0.02, gyro_y:0.52, gyro_z:-2.53\r\n'"
1713841902.438983,b'\x1b[0m\r\n'
1713841902.444438,"b'\x1b[0;32mI (71845) mpu6050 test: acce_x:0.36, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.4444642,b'\x1b[0m\r\n'
1713841902.4499788,"b'\x1b[0;32mI (71855) mpu6050 test: gyro_x:-0.87, gyro_y:0.55, gyro_z:-2.12\r\n'"
1713841902.455497,b'\x1b[0m\r\n'
1713841902.4610171,"b'\x1b[0;32mI (71855) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.95\r\n'"
1713841902.461041,b'\x1b[0m\r\n'
1713841902.4664562,"b'\x1b[0;32mI (71865) mpu6050 test: gyro_x:-1.31, gyro_y:0.27, gyro_z:-2.17\r\n'"
1713841902.466481,b'\x1b[0m\r\n'
1713841902.472297,"b'\x1b[0;32mI (71875) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.95\r\n'"
1713841902.472321,b'\x1b[0m\r\n'
1713841902.477798,"b'\x1b[0;32mI (71875) mpu6050 test: gyro_x:-1.42, gyro_y:0.08, gyro_z:-2.53\r\n'"
1713841902.477822,b'\x1b[0m\r\n'
1713841902.488841,"b'\x1b[0;32mI (71885) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.488875,b'\x1b[0m\r\n'
1713841902.4944,"b'\x1b[0;32mI (71895) mpu6050 test: gyro_x:-1.01, gyro_y:0.09, gyro_z:-2.66\r\n'"
1713841902.494425,b'\x1b[0m\r\n'
1713841902.499886,"b'\x1b[0;32mI (71895) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.93\r\n'"
1713841902.4999108,b'\x1b[0m\r\n'
1713841902.505642,"b'\x1b[0;32mI (71905) mpu6050 test: gyro_x:-0.98, gyro_y:0.15, gyro_z:-3.08\r\n'"
1713841902.505665,b'\x1b[0m\r\n'
1713841902.511246,"b'\x1b[0;32mI (71915) mpu6050 test: acce_x:0.37, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.516497,b'\x1b[0m\r\n'
1713841902.522275,"b'\x1b[0;32mI (71915) mpu6050 test: gyro_x:-0.60, gyro_y:-0.20, gyro_z:-3.54\r\n'"
1713841902.522305,b'\x1b[0m\r\n'
1713841902.5277472,"b'\x1b[0;32mI (71925) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.527863,b'\x1b[0m\r\n'
1713841902.533314,"b'\x1b[0;32mI (71935) mpu6050 test: gyro_x:-0.58, gyro_y:-0.03, gyro_z:-3.97\r\n'"
1713841902.533344,b'\x1b[0m\r\n'
1713841902.539115,"b'\x1b[0;32mI (71935) mpu6050 test: acce_x:0.36, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.539145,b'\x1b[0m\r\n'
1713841902.549804,"b'\x1b[0;32mI (71945) mpu6050 test: gyro_x:-0.47, gyro_y:-0.02, gyro_z:-4.23\r\n'"
1713841902.549836,b'\x1b[0m\r\n'
1713841902.555611,"b'\x1b[0;32mI (71955) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.5556428,b'\x1b[0m\r\n'
1713841902.561151,"b'\x1b[0;32mI (71965) mpu6050 test: gyro_x:-0.41, gyro_y:0.15, gyro_z:-5.07\r\n'"
1713841902.561188,b'\x1b[0m\r\n'
1713841902.566761,"b'\x1b[0;32mI (71965) mpu6050 test: acce_x:0.36, acce_y:-0.17, acce_z:-0.93\r\n'"
1713841902.566797,b'\x1b[0m\r\n'
1713841902.5725188,"b'\x1b[0;32mI (71975) mpu6050 test: gyro_x:-0.41, gyro_y:0.55, gyro_z:-5.42\r\n'"
1713841902.577707,b'\x1b[0m\r\n'
1713841902.583248,"b'\x1b[0;32mI (71985) mpu6050 test: acce_x:0.36, acce_y:-0.16, acce_z:-0.93\r\n'"
1713841902.5832891,b'\x1b[0m\r\n'
1713841902.589073,"b'\x1b[0;32mI (71985) mpu6050 test: gyro_x:-0.43, gyro_y:0.61, gyro_z:-5.63\r\n'"
1713841902.589113,b'\x1b[0m\r\n'
1713841902.5945852,"b'\x1b[0;32mI (71995) mpu6050 test: acce_x:0.36, acce_y:-0.17, acce_z:-0.93\r\n'"
1713841902.594626,b'\x1b[0m\r\n'
1713841902.6001332,"b'\x1b[0;32mI (72005) mpu6050 test: gyro_x:-0.53, gyro_y:0.41, gyro_z:-5.94\r\n'"
1713841902.6001742,b'\x1b[0m\r\n'
1713841902.611028,"b'\x1b[0;32mI (72005) mpu6050 test: acce_x:0.37, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.611074,b'\x1b[0m\r\n'
1713841902.6166,"b'\x1b[0;32mI (72015) mpu6050 test: gyro_x:-0.90, gyro_y:0.32, gyro_z:-6.12\r\n'"
1713841902.6166458,b'\x1b[0m\r\n'
1713841902.6224692,"b'\x1b[0;32mI (72025) mpu6050 test: acce_x:0.37, acce_y:-0.18, acce_z:-0.94\r\n'"
1713841902.622516,b'\x1b[0m\r\n'
1713841902.628015,"b'\x1b[0;32mI (72025) mpu6050 test: gyro_x:-0.90, gyro_y:0.63, gyro_z:-6.23\r\n'"
1713841902.6280692,b'\x1b[0m\r\n'
1713841902.633706,"b'\x1b[0;32mI (72035) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.94\r\n'"
1713841902.638888,b'\x1b[0m\r\n'
1713841902.6444988,"b'\x1b[0;32mI (72045) mpu6050 test: gyro_x:-1.07, gyro_y:0.43, gyro_z:-6.49\r\n'"
1713841902.644554,b'\x1b[0m\r\n'
1713841902.650058,"b'\x1b[0;32mI (72045) mpu6050 test: acce_x:0.38, acce_y:-0.16, acce_z:-0.94\r\n'"
1713841902.650112,b'\x1b[0m\r\n'
1713841902.655901,"b'\x1b[0;32mI (72055) mpu6050 test: gyro_x:-1.27, gyro_y:-0.26, gyro_z:-6.89\r\n'"
1713841902.655967,b'\x1b[0m\r\n'
