time,measure
1713840678.239752,"b'_x:2.41, gyro_y:-6.05, gyro_z:-3.95\r\n'"
1713840678.241048,b'\x1b[0m\r\n'
1713840678.244855,"b'\x1b[0;32mI (668685) mpu6050 test: acce_x:0.55, acce_y:-0.19, acce_z:-0.86\r\n'"
1713840678.244919,b'\x1b[0m\r\n'
1713840678.25579,"b'\x1b[0;32mI (668685) mpu6050 test: gyro_x:2.17, gyro_y:-5.71, gyro_z:-3.94\r\n'"
1713840678.255827,b'\x1b[0m\r\n'
1713840678.26129,"b'\x1b[0;32mI (668695) mpu6050 test: acce_x:0.54, acce_y:-0.18, acce_z:-0.85\r\n'"
1713840678.261327,b'\x1b[0m\r\n'
1713840678.266857,"b'\x1b[0;32mI (668705) mpu6050 test: gyro_x:2.11, gyro_y:-5.11, gyro_z:-3.76\r\n'"
1713840678.266898,b'\x1b[0m\r\n'
1713840678.272657,"b'\x1b[0;32mI (668715) mpu6050 test: acce_x:0.54, acce_y:-0.18, acce_z:-0.85\r\n'"
1713840678.2726989,b'\x1b[0m\r\n'
1713840678.2782238,"b'\x1b[0;32mI (668715) mpu6050 test: gyro_x:2.29, gyro_y:-4.40, gyro_z:-3.36\r\n'"
1713840678.283328,b'\x1b[0m\r\n'
1713840678.289044,"b'\x1b[0;32mI (668725) mpu6050 test: acce_x:0.55, acce_y:-0.18, acce_z:-0.85\r\n'"
1713840678.289092,b'\x1b[0m\r\n'
1713840678.294703,"b'\x1b[0;32mI (668735) mpu6050 test: gyro_x:2.98, gyro_y:-3.88, gyro_z:-3.80\r\n'"
1713840678.294752,b'\x1b[0m\r\n'
1713840678.300315,"b'\x1b[0;32mI (668735) mpu6050 test: acce_x:0.55, acce_y:-0.18, acce_z:-0.86\r\n'"
1713840678.300363,b'\x1b[0m\r\n'
1713840678.3078122,"b'\x1b[0;32mI (668745) mpu6050 test: gyro_x:3.13, gyro_y:-4.24, gyro_z:-4.81\r\n'"
1713840678.311348,b'\x1b[0m\r\n'
1713840678.316746,"b'\x1b[0;32mI (668755) mpu6050 test: acce_x:0.56, acce_y:-0.19, acce_z:-0.85\r\n'"
1713840678.3168058,b'\x1b[0m\r\n'
1713840678.3225448,"b'\x1b[0;32mI (668755) mpu6050 test: gyro_x:3.27, gyro_y:-4.85, gyro_z:-4.92\r\n'"
1713840678.322607,b'\x1b[0m\r\n'
1713840678.32806,"b'\x1b[0;32mI (668765) mpu6050 test: acce_x:0.55, acce_y:-0.18, acce_z:-0.84\r\n'"
