time,measure
1713840313.462464,b'94\r\n'
1713840313.46363,b'\x1b[0m\r\n'
1713840313.4675672,"b'\x1b[0;32mI (303905) mpu6050 test: gyro_x:0.81, gyro_y:2.09, gyro_z:-3.60\r\n'"
1713840313.467647,b'\x1b[0m\r\n'
1713840313.4731562,"b'\x1b[0;32mI (303905) mpu6050 test: acce_x:0.37, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840313.473192,b'\x1b[0m\r\n'
1713840313.478884,"b'\x1b[0;32mI (303915) mpu6050 test: gyro_x:0.64, gyro_y:3.62, gyro_z:-2.81\r\n'"
1713840313.478921,b'\x1b[0m\r\n'
1713840313.4843981,"b'\x1b[0;32mI (303925) mpu6050 test: acce_x:0.38, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840313.489544,b'\x1b[0m\r\n'
1713840313.495287,"b'\x1b[0;32mI (303925) mpu6050 test: gyro_x:0.46, gyro_y:4.47, gyro_z:-1.88\r\n'"
1713840313.49532,b'\x1b[0m\r\n'
1713840313.500862,"b'\x1b[0;32mI (303935) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.94\r\n'"
1713840313.500895,b'\x1b[0m\r\n'
1713840313.5064452,"b'\x1b[0;32mI (303945) mpu6050 test: gyro_x:0.35, gyro_y:5.01, gyro_z:-1.31\r\n'"
1713840313.506484,b'\x1b[0m\r\n'
1713840313.512172,"b'\x1b[0;32mI (303945) mpu6050 test: acce_x:0.40, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840313.5122108,b'\x1b[0m\r\n'
1713840313.522959,"b'\x1b[0;32mI (303955) mpu6050 test: gyro_x:0.17, gyro_y:4.95, gyro_z:-1.36\r\n'"
1713840313.5229928,b'\x1b[0m\r\n'
1713840313.5286882,"b'\x1b[0;32mI (303965) mpu6050 test: acce_x:0.40, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840313.528724,b'\x1b[0m\r\n'
1713840313.53423,"b'\x1b[0;32mI (303975) mpu6050 test: gyro_x:0.26, gyro_y:5.02, gyro_z:-1.50\r\n'"
1713840313.534261,b'\x1b[0m\r\n'
1713840313.5397959,"b'\x1b[0;32mI (303975) mpu6050 test: acce_x:0.40, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840313.5398269,b'\x1b[0m\r\n'
1713840313.545572,"b'\x1b[0;32mI (303985) mpu6050 test: gyro_x:0.00, gyro_y:5.04, gyro_z:-0.56\r\n'"
1713840313.550762,b'\x1b[0m\r\n'
1713840313.556258,"b'\x1b[0;32mI (303995) mpu6050 test: acce_x:0.41, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840313.556288,b'\x1b[0m\r\n'
1713840313.5620348,"b'\x1b[0;32mI (303995) mpu6050 test: gyro_x:-0.58, gyro_y:5.16, gyro_z:-0.18\r\n'"
1713840313.5620632,b'\x1b[0m\r\n'
1713840313.5675762,"b'\x1b[0;32mI (304005) mpu6050 test: acce_x:0.41, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840313.567602,b'\x1b[0m\r\n'
1713840313.573069,"b'\x1b[0;32mI (304015) mpu6050 test: gyro_x:-0.70, gyro_y:4.95, gyro_z:0.12\r\n'"
1713840313.578568,b'\x1b[0m\r\n'
1713840313.584073,"b'\x1b[0;32mI (304015) mpu6050 test: acce_x:0.42, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840313.584099,b'\x1b[0m\r\n'
1713840313.5895512,"b'\x1b[0;32mI (304025) mpu6050 test: gyro_x:-0.08, gyro_y:4.15, gyro_z:0.27\r\n'"
1713840313.589576,b'\x1b[0m\r\n'
1713840313.59537,"b'\x1b[0;32mI (304035) mpu6050 test: acce_x:0.42, acce_y:-0.19, acce_z:-0.92\r\n'"
1713840313.595393,b'\x1b[0m\r\n'
1713840313.600896,"b'\x1b[0;32mI (304035) mpu6050 test: gyro_x:-0.37, gyro_y:3.50, gyro_z:0.40\r\n'"
1713840313.60092,b'\x1b[0m\r\n'
1713840313.612041,"b'\x1b[0;32mI (304045) mpu6050 test: acce_x:0.41, acce_y:-0.20, acce_z:-0.92\r\n'"
1713840313.612066,b'\x1b[0m\r\n'
1713840313.617715,"b'\x1b[0;32mI (304055) mpu6050 test: gyro_x:-1.15, gyro_y:3.02, gyro_z:0.31\r\n'"
1713840313.617739,b'\x1b[0m\r\n'
1713840313.623008,"b'\x1b[0;32mI (304055) mpu6050 test: acce_x:0.43, acce_y:-0.19, acce_z:-0.92\r\n'"
1713840313.62304,b'\x1b[0m\r\n'
