time,measure
1713841678.2438998,"b'\x1b[0;32mI (1668695) mpu6050 test: gyro_x:-4.11, gyro_y:1.10, gyro_z:0.73\r\n'"
1713841678.2461262,b'\x1b[0m\r\n'
1713841678.2478368,"b'\x1b[0;32mI (1668695) mpu6050 test: acce_x:1.00, acce_y:0.11, acce_z:-0.05\r\n'"
1713841678.2478862,b'\x1b[0m\r\n'
1713841678.253809,"b'\x1b[0;32mI (1668695) mpu6050 test: gyro_x:14.20, gyro_y:-107.86, gyro_z:37.50\r\n'"
1713841678.2539158,b'\x1b[0m\r\n'
1713841678.2593431,"b'\x1b[0;32mI (1668705) mpu6050 test: acce_x:1.01, acce_y:0.11, acce_z:-0.07\r\n'"
1713841678.2594,b'\x1b[0m\r\n'
1713841678.270284,"b'\x1b[0;32mI (1668705) mpu6050 test: gyro_x:11.24, gyro_y:-111.48, gyro_z:38.49\r\n'"
1713841678.2703412,b'\x1b[0m\r\n'
1713841678.2757702,"b'\x1b[0;32mI (1668715) mpu6050 test: acce_x:1.01, acce_y:0.11, acce_z:-0.08\r\n'"
1713841678.275827,b'\x1b[0m\r\n'
1713841678.28141,"b'\x1b[0;32mI (1668725) mpu6050 test: gyro_x:7.10, gyro_y:-108.98, gyro_z:39.85\r\n'"
1713841678.281479,b'\x1b[0m\r\n'
1713841678.287301,"b'\x1b[0;32mI (1668725) mpu6050 test: acce_x:1.07, acce_y:0.11, acce_z:-0.09\r\n'"
1713841678.292209,b'\x1b[0m\r\n'
1713841678.297819,"b'\x1b[0;32mI (1668735) mpu6050 test: gyro_x:4.47, gyro_y:-106.47, gyro_z:39.92\r\n'"
1713841678.297888,b'\x1b[0m\r\n'
1713841678.3037288,"b'\x1b[0;32mI (1668745) mpu6050 test: acce_x:1.10, acce_y:0.10, acce_z:-0.11\r\n'"
1713841678.303804,b'\x1b[0m\r\n'
1713841678.3094962,"b'\x1b[0;32mI (1668755) mpu6050 test: gyro_x:3.54, gyro_y:-110.29, gyro_z:40.44\r\n'"
1713841678.3095849,b'\x1b[0m\r\n'
1713841678.315115,"b'\x1b[0;32mI (1668755) mpu6050 test: acce_x:1.08, acce_y:0.10, acce_z:-0.11\r\n'"
1713841678.320241,b'\x1b[0m\r\n'
1713841678.325866,"b'\x1b[0;32mI (1668765) mpu6050 test: gyro_x:2.64, gyro_y:-117.91, gyro_z:40.17\r\n'"
1713841678.325959,b'\x1b[0m\r\n'
1713841678.3314319,"b'\x1b[0;32mI (1668775) mpu6050 test: acce_x:1.03, acce_y:0.08, acce_z:-0.13\r\n'"
1713841678.331531,b'\x1b[0m\r\n'
1713841678.3374798,"b'\x1b[0;32mI (1668775) mpu6050 test: gyro_x:1.42, gyro_y:-121.59, gyro_z:42.53\r\n'"
1713841678.33759,b'\x1b[0m\r\n'
1713841678.347797,"b'\x1b[0;32mI (1668785) mpu6050 test: acce_x:1.07, acce_y:0.10, acce_z:-0.16\r\n'"
1713841678.347968,b'\x1b[0m\r\n'
1713841678.353887,"b'\x1b[0;32mI (1668795) mpu6050 test: gyro_x:0.84, gyro_y:-124.70, gyro_z:46.67\r\n'"
1713841678.354035,b'\x1b[0m\r\n'
1713841678.359539,"b'\x1b[0;32mI (1668795) mpu6050 test: acce_x:1.11, acce_y:0.11, acce_z:-0.17\r\n'"
1713841678.35968,b'\x1b[0m\r\n'
1713841678.365311,"b'\x1b[0;32mI (1668805) mpu6050 test: gyro_x:2.05, gyro_y:-129.16, gyro_z:50.64\r\n'"
1713841678.3654778,b'\x1b[0m\r\n'
1713841678.375583,"b'\x1b[0;32mI (1668815) mpu6050 test: acce_x:1.04, acce_y:0.10, acce_z:-0.18\r\n'"
1713841678.3757372,b'\x1b[0m\r\n'
1713841678.381453,"b'\x1b[0;32mI (1668825) mpu6050 test: gyro_x:4.35, gyro_y:-129.73, gyro_z:49.37\r\n'"
1713841678.3816042,b'\x1b[0m\r\n'
1713841678.3872352,"b'\x1b[0;32mI (1668825) mpu6050 test: acce_x:0.96, acce_y:0.07, acce_z:-0.20\r\n'"
1713841678.387327,b'\x1b[0m\r\n'
1713841678.39286,"b'\x1b[0;32mI (1668835) mpu6050 test: gyro_x:4.00, gyro_y:-128.73, gyro_z:47.36\r\n'"
1713841678.39296,b'\x1b[0m\r\n'
1713841678.40346,"b'\x1b[0;32mI (1668845) mpu6050 test: acce_x:0.99, acce_y:0.05, acce_z:-0.23\r\n'"
1713841678.403554,b'\x1b[0m\r\n'
1713841678.409268,"b'\x1b[0;32mI (1668845) mpu6050 test: gyro_x:1.42, gyro_y:-129.60, gyro_z:49.28\r\n'"
1713841678.409365,b'\x1b[0m\r\n'
1713841678.414932,"b'\x1b[0;32mI (1668855) mpu6050 test: acce_x:1.02, acce_y:0.07, acce_z:-0.27\r\n'"
1713841678.415025,b'\x1b[0m\r\n'
1713841678.4208488,"b'\x1b[0;32mI (1668865) mpu6050 test: gyro_x:-0.11, gyro_y:-132.26, gyro_z:50.64\r\n'"
1713841678.420953,b'\x1b[0m\r\n'
1713841678.431245,"b'\x1b[0;32mI (1668865) mpu6050 test: acce_x:0.95, acce_y:0.06, acce_z:-0.29\r\n'"
1713841678.431364,b'\x1b[0m\r\n'
1713841678.4371321,"b'\x1b[0;32mI (1668875) mpu6050 test: gyro_x:0.23, gyro_y:-132.52, gyro_z:47.91\r\n'"
1713841678.437231,b'\x1b[0m\r\n'
1713841678.442685,"b'\x1b[0;32mI (1668885) mpu6050 test: acce_x:0.88, acce_y:0.03, acce_z:-0.33\r\n'"
1713841678.442776,b'\x1b[0m\r\n'
1713841678.448575,"b'\x1b[0;32mI (1668895) mpu6050 test: gyro_x:1.19, gyro_y:-128.50, gyro_z:45.27\r\n'"
1713841678.453505,b'\x1b[0m\r\n'
