time,measure
1713841305.95017,"b'0;32mI (1296385) mpu6050 test: gyro_x:-2.78, gyro_y:-6.40, gyro_z:3.69\r\n'"
1713841305.951896,b'\x1b[0m\r\n'
1713841305.955246,"b'\x1b[0;32mI (1296395) mpu6050 test: acce_x:0.68, acce_y:-0.13, acce_z:-0.82\r\n'"
1713841305.955277,b'\x1b[0m\r\n'
1713841305.961025,"b'\x1b[0;32mI (1296405) mpu6050 test: gyro_x:-3.30, gyro_y:-6.58, gyro_z:3.91\r\n'"
1713841305.961056,b'\x1b[0m\r\n'
1713841305.9676008,"b'\x1b[0;32mI (1296405) mpu6050 test: acce_x:0.69, acce_y:-0.12, acce_z:-0.81\r\n'"
1713841305.967687,b'\x1b[0m\r\n'
1713841305.977422,"b'\x1b[0;32mI (1296415) mpu6050 test: gyro_x:-3.30, gyro_y:-6.93, gyro_z:4.52\r\n'"
1713841305.9774542,b'\x1b[0m\r\n'
1713841305.982965,"b'\x1b[0;32mI (1296425) mpu6050 test: acce_x:0.70, acce_y:-0.12, acce_z:-0.81\r\n'"
1713841305.9829938,b'\x1b[0m\r\n'
1713841305.988526,"b'\x1b[0;32mI (1296425) mpu6050 test: gyro_x:-3.25, gyro_y:-7.88, gyro_z:4.99\r\n'"
1713841305.988554,b'\x1b[0m\r\n'
1713841305.994316,"b'\x1b[0;32mI (1296435) mpu6050 test: acce_x:0.70, acce_y:-0.12, acce_z:-0.80\r\n'"
1713841305.994347,b'\x1b[0m\r\n'
1713841306.0050979,"b'\x1b[0;32mI (1296445) mpu6050 test: gyro_x:-3.54, gyro_y:-9.27, gyro_z:5.74\r\n'"
1713841306.005132,b'\x1b[0m\r\n'
1713841306.010915,"b'\x1b[0;32mI (1296445) mpu6050 test: acce_x:0.70, acce_y:-0.12, acce_z:-0.82\r\n'"
1713841306.0109591,b'\x1b[0m\r\n'
1713841306.016405,"b'\x1b[0;32mI (1296455) mpu6050 test: gyro_x:-4.06, gyro_y:-10.87, gyro_z:6.89\r\n'"
1713841306.016441,b'\x1b[0m\r\n'
1713841306.0219378,"b'\x1b[0;32mI (1296465) mpu6050 test: acce_x:0.69, acce_y:-0.12, acce_z:-0.82\r\n'"
1713841306.021971,b'\x1b[0m\r\n'
1713841306.0329359,"b'\x1b[0;32mI (1296465) mpu6050 test: gyro_x:-5.05, gyro_y:-12.56, gyro_z:8.27\r\n'"
1713841306.032969,b'\x1b[0m\r\n'
1713841306.03846,"b'\x1b[0;32mI (1296475) mpu6050 test: acce_x:0.68, acce_y:-0.11, acce_z:-0.80\r\n'"
1713841306.038495,b'\x1b[0m\r\n'
1713841306.044236,"b'\x1b[0;32mI (1296485) mpu6050 test: gyro_x:-5.53, gyro_y:-14.31, gyro_z:10.02\r\n'"
1713841306.044265,b'\x1b[0m\r\n'
1713841306.049709,"b'\x1b[0;32mI (1296495) mpu6050 test: acce_x:0.68, acce_y:-0.11, acce_z:-0.81\r\n'"
1713841306.055008,b'\x1b[0m\r\n'
1713841306.0607638,"b'\x1b[0;32mI (1296495) mpu6050 test: gyro_x:-5.91, gyro_y:-15.57, gyro_z:11.69\r\n'"
1713841306.060789,b'\x1b[0m\r\n'
1713841306.066344,"b'\x1b[0;32mI (1296505) mpu6050 test: acce_x:0.66, acce_y:-0.11, acce_z:-0.83\r\n'"
1713841306.066367,b'\x1b[0m\r\n'
1713841306.0717819,"b'\x1b[0;32mI (1296515) mpu6050 test: gyro_x:-5.89, gyro_y:-16.38, gyro_z:13.25\r\n'"
1713841306.071805,b'\x1b[0m\r\n'
1713841306.077596,"b'\x1b[0;32mI (1296515) mpu6050 test: acce_x:0.64, acce_y:-0.10, acce_z:-0.82\r\n'"
1713841306.082874,b'\x1b[0m\r\n'
1713841306.088405,"b'\x1b[0;32mI (1296525) mpu6050 test: gyro_x:-5.88, gyro_y:-16.58, gyro_z:15.04\r\n'"
1713841306.088428,b'\x1b[0m\r\n'
1713841306.097739,"b'\x1b[0;32mI (1296535) mpu6050 test: acce_x:0.62, acce_y:-0.11, acce_z:-0.82\r\n'"
1713841306.097763,b'\x1b[0m\r\n'
1713841306.100107,"b'\x1b[0;32mI (1296535) mpu6050 test: gyro_x:-5.51, gyro_y:-16.47, gyro_z:16.02\r\n'"
1713841306.1001291,b'\x1b[0m\r\n'
1713841306.110781,"b'\x1b[0;32mI (1296545) mpu6050 test: acce_x:0.62, acce_y:-0.11, acce_z:-0.84\r\n'"
1713841306.110804,b'\x1b[0m\r\n'
1713841306.1162748,"b'\x1b[0;32mI (1296555) mpu6050 test: gyro_x:-5.39, gyro_y:-15.36, gyro_z:17.37\r\n'"
1713841306.116302,b'\x1b[0m\r\n'
1713841306.121844,"b'\x1b[0;32mI (1296565) mpu6050 test: acce_x:0.61, acce_y:-0.11, acce_z:-0.84\r\n'"
1713841306.1218681,b'\x1b[0m\r\n'
