time,measure
1713840423.318047,"b'2mI (413755) mpu6050 test: gyro_x:-0.27, gyro_y:-2.56, gyro_z:-2.63\r\n'"
1713840423.3193831,b'\x1b[0m\r\n'
1713840423.323286,"b'\x1b[0;32mI (413755) mpu6050 test: acce_x:0.27, acce_y:-0.10, acce_z:-0.98\r\n'"
1713840423.323315,b'\x1b[0m\r\n'
1713840423.329005,"b'\x1b[0;32mI (413765) mpu6050 test: gyro_x:0.34, gyro_y:-1.74, gyro_z:-3.11\r\n'"
1713840423.329033,b'\x1b[0m\r\n'
1713840423.334479,"b'\x1b[0;32mI (413775) mpu6050 test: acce_x:0.27, acce_y:-0.11, acce_z:-0.97\r\n'"
1713840423.3345091,b'\x1b[0m\r\n'
1713840423.3454158,"b'\x1b[0;32mI (413775) mpu6050 test: gyro_x:1.15, gyro_y:-0.95, gyro_z:-3.68\r\n'"
1713840423.3454552,b'\x1b[0m\r\n'
1713840423.3510919,"b'\x1b[0;32mI (413785) mpu6050 test: acce_x:0.27, acce_y:-0.11, acce_z:-0.98\r\n'"
1713840423.351128,b'\x1b[0m\r\n'
1713840423.356488,"b'\x1b[0;32mI (413795) mpu6050 test: gyro_x:1.19, gyro_y:-0.02, gyro_z:-3.42\r\n'"
1713840423.356522,b'\x1b[0m\r\n'
1713840423.362358,"b'\x1b[0;32mI (413795) mpu6050 test: acce_x:0.28, acce_y:-0.12, acce_z:-0.98\r\n'"
1713840423.36239,b'\x1b[0m\r\n'
1713840423.367907,"b'\x1b[0;32mI (413805) mpu6050 test: gyro_x:0.89, gyro_y:0.81, gyro_z:-3.48\r\n'"
1713840423.3730628,b'\x1b[0m\r\n'
1713840423.3789618,"b'\x1b[0;32mI (413815) mpu6050 test: acce_x:0.28, acce_y:-0.12, acce_z:-0.98\r\n'"
1713840423.379004,b'\x1b[0m\r\n'
1713840423.384456,"b'\x1b[0;32mI (413815) mpu6050 test: gyro_x:0.78, gyro_y:1.25, gyro_z:-4.00\r\n'"
1713840423.384493,b'\x1b[0m\r\n'
1713840423.389913,"b'\x1b[0;32mI (413825) mpu6050 test: acce_x:0.28, acce_y:-0.12, acce_z:-0.97\r\n'"
1713840423.38995,b'\x1b[0m\r\n'
1713840423.3958359,"b'\x1b[0;32mI (413835) mpu6050 test: gyro_x:0.44, gyro_y:1.82, gyro_z:-4.14\r\n'"
1713840423.3958771,b'\x1b[0m\r\n'
1713840423.406382,"b'\x1b[0;32mI (413845) mpu6050 test: acce_x:0.28, acce_y:-0.12, acce_z:-0.98\r\n'"
1713840423.406427,b'\x1b[0m\r\n'
1713840423.412247,"b'\x1b[0;32mI (413845) mpu6050 test: gyro_x:-0.24, gyro_y:2.76, gyro_z:-3.88\r\n'"
1713840423.4122932,b'\x1b[0m\r\n'
1713840423.417776,"b'\x1b[0;32mI (413855) mpu6050 test: acce_x:0.30, acce_y:-0.12, acce_z:-0.97\r\n'"
1713840423.417828,b'\x1b[0m\r\n'
1713840423.423316,"b'\x1b[0;32mI (413865) mpu6050 test: gyro_x:-0.55, gyro_y:3.07, gyro_z:-3.82\r\n'"
1713840423.423358,b'\x1b[0m\r\n'
1713840423.4342809,"b'\x1b[0;32mI (413865) mpu6050 test: acce_x:0.29, acce_y:-0.12, acce_z:-0.98\r\n'"
1713840423.43432,b'\x1b[0m\r\n'
