time,measure
1713840269.675955,"b'-3.36, gyro_z:-3.92\r\n'"
1713840269.677949,b'\x1b[0m\r\n'
1713840269.6809611,"b'\x1b[0;32mI (260115) mpu6050 test: acce_x:0.43, acce_y:-0.17, acce_z:-0.91\r\n'"
1713840269.6810281,b'\x1b[0m\r\n'
1713840269.686055,"b'\x1b[0;32mI (260125) mpu6050 test: gyro_x:0.69, gyro_y:-6.15, gyro_z:-4.82\r\n'"
1713840269.686084,b'\x1b[0m\r\n'
1713840269.696449,"b'\x1b[0;32mI (260125) mpu6050 test: acce_x:0.41, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840269.696487,b'\x1b[0m\r\n'
1713840269.7020328,"b'\x1b[0;32mI (260135) mpu6050 test: gyro_x:0.81, gyro_y:-6.61, gyro_z:-5.62\r\n'"
1713840269.702069,b'\x1b[0m\r\n'
1713840269.7078679,"b'\x1b[0;32mI (260145) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840269.7078998,b'\x1b[0m\r\n'
1713840269.713321,"b'\x1b[0;32mI (260155) mpu6050 test: gyro_x:0.56, gyro_y:-4.44, gyro_z:-6.61\r\n'"
1713840269.713355,b'\x1b[0m\r\n'
1713840269.718892,"b'\x1b[0;32mI (260155) mpu6050 test: acce_x:0.38, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840269.7245052,b'\x1b[0m\r\n'
1713840269.729922,"b'\x1b[0;32mI (260165) mpu6050 test: gyro_x:-0.11, gyro_y:-2.44, gyro_z:-6.89\r\n'"
1713840269.729959,b'\x1b[0m\r\n'
1713840269.735518,"b'\x1b[0;32mI (260175) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840269.7355561,b'\x1b[0m\r\n'
1713840269.741249,"b'\x1b[0;32mI (260175) mpu6050 test: gyro_x:-0.18, gyro_y:-1.34, gyro_z:-6.64\r\n'"
1713840269.741291,b'\x1b[0m\r\n'
1713840269.7467468,"b'\x1b[0;32mI (260185) mpu6050 test: acce_x:0.41, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840269.752033,b'\x1b[0m\r\n'
1713840269.7577338,"b'\x1b[0;32mI (260195) mpu6050 test: gyro_x:-0.52, gyro_y:-2.18, gyro_z:-6.02\r\n'"
1713840269.757768,b'\x1b[0m\r\n'
1713840269.763347,"b'\x1b[0;32mI (260195) mpu6050 test: acce_x:0.41, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840269.763381,b'\x1b[0m\r\n'
1713840269.768915,"b'\x1b[0;32mI (260205) mpu6050 test: gyro_x:-1.16, gyro_y:-3.62, gyro_z:-5.40\r\n'"
1713840269.76895,b'\x1b[0m\r\n'
1713840269.774648,"b'\x1b[0;32mI (260215) mpu6050 test: acce_x:0.40, acce_y:-0.18, acce_z:-0.94\r\n'"
1713840269.7746801,b'\x1b[0m\r\n'
1713840269.7853382,"b'\x1b[0;32mI (260215) mpu6050 test: gyro_x:-1.21, gyro_y:-3.71, gyro_z:-4.70\r\n'"
1713840269.7853692,b'\x1b[0m\r\n'
1713840269.791074,"b'\x1b[0;32mI (260225) mpu6050 test: acce_x:0.39, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840269.7910998,b'\x1b[0m\r\n'
1713840269.7965891,"b'\x1b[0;32mI (260235) mpu6050 test: gyro_x:-0.96, gyro_y:-3.40, gyro_z:-4.34\r\n'"
1713840269.796615,b'\x1b[0m\r\n'
1713840269.802149,"b'\x1b[0;32mI (260235) mpu6050 test: acce_x:0.39, acce_y:-0.16, acce_z:-0.94\r\n'"
1713840269.802176,b'\x1b[0m\r\n'
1713840269.813181,"b'\x1b[0;32mI (260245) mpu6050 test: gyro_x:-0.15, gyro_y:-2.47, gyro_z:-3.98\r\n'"
1713840269.813204,b'\x1b[0m\r\n'
1713840269.818688,"b'\x1b[0;32mI (260255) mpu6050 test: acce_x:0.39, acce_y:-0.16, acce_z:-0.92\r\n'"
1713840269.818711,b'\x1b[0m\r\n'
1713840269.8245828,"b'\x1b[0;32mI (260265) mpu6050 test: gyro_x:0.61, gyro_y:-2.11, gyro_z:-3.47\r\n'"
1713840269.824608,b'\x1b[0m\r\n'
1713840269.835582,"b'\x1b[0;32mI (260265) mpu6050 test: acce_x:0.40, acce_y:-0.16, acce_z:-0.94\r\n'"
1713840269.835608,b'\x1b[0m\r\n'
1713840269.8409789,"b'\x1b[0;32mI (260275) mpu6050 test: gyro_x:0.52, gyro_y:-2.61, gyro_z:-3.25\r\n'"
1713840269.8410041,b'\x1b[0m\r\n'
1713840269.846439,"b'\x1b[0;32mI (260285) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840269.846464,b'\x1b[0m\r\n'
1713840269.8519502,"b'\x1b[0;32mI (260285) mpu6050 test: gyro_x:0.87, gyro_y:-3.07, gyro_z:-2.84\r\n'"
1713840269.8519738,b'\x1b[0m\r\n'
1713840269.8579452,"b'\x1b[0;32mI (260295) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840269.857982,b'\x1b[0m\r\n'
1713840269.863497,"b'\x1b[0;32mI (260305) mpu6050 test: gyro_x:0.90, gyro_y:-2.85, gyro_z:-2.69\r\n'"
1713840269.868743,b'\x1b[0m\r\n'
1713840269.874486,"b'\x1b[0;32mI (260305) mpu6050 test: acce_x:0.37, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840269.874518,b'\x1b[0m\r\n'
1713840269.8799412,"b'\x1b[0;32mI (260315) mpu6050 test: gyro_x:0.43, gyro_y:-2.40, gyro_z:-2.58\r\n'"
1713840269.879977,b'\x1b[0m\r\n'
1713840269.885531,"b'\x1b[0;32mI (260325) mpu6050 test: acce_x:0.37, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840269.885565,b'\x1b[0m\r\n'
1713840269.891237,"b'\x1b[0;32mI (260325) mpu6050 test: gyro_x:-0.02, gyro_y:-1.25, gyro_z:-2.31\r\n'"
1713840269.896505,b'\x1b[0m\r\n'
1713840269.902035,"b'\x1b[0;32mI (260335) mpu6050 test: acce_x:0.37, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840269.902059,b'\x1b[0m\r\n'
1713840269.907795,"b'\x1b[0;32mI (260345) mpu6050 test: gyro_x:-0.29, gyro_y:0.02, gyro_z:-1.97\r\n'"
1713840269.907821,b'\x1b[0m\r\n'
1713840269.913306,"b'\x1b[0;32mI (260345) mpu6050 test: acce_x:0.37, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840269.913337,b'\x1b[0m\r\n'
1713840269.918804,"b'\x1b[0;32mI (260355) mpu6050 test: gyro_x:-0.53, gyro_y:0.69, gyro_z:-2.15\r\n'"
1713840269.918827,b'\x1b[0m\r\n'
1713840269.929804,"b'\x1b[0;32mI (260365) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.91\r\n'"
1713840269.929835,b'\x1b[0m\r\n'
1713840269.93545,"b'\x1b[0;32mI (260375) mpu6050 test: gyro_x:-0.38, gyro_y:1.18, gyro_z:-2.35\r\n'"
1713840269.935474,b'\x1b[0m\r\n'
1713840269.941119,"b'\x1b[0;32mI (260375) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.92\r\n'"
1713840269.941143,b'\x1b[0m\r\n'
1713840269.946671,"b'\x1b[0;32mI (260385) mpu6050 test: gyro_x:-0.17, gyro_y:1.22, gyro_z:-2.55\r\n'"
1713840269.9466949,b'\x1b[0m\r\n'
1713840269.957707,"b'\x1b[0;32mI (260395) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.93\r\n'"
1713840269.9577322,b'\x1b[0m\r\n'
1713840269.9632041,"b'\x1b[0;32mI (260395) mpu6050 test: gyro_x:-0.27, gyro_y:1.18, gyro_z:-2.85\r\n'"
1713840269.963229,b'\x1b[0m\r\n'
1713840269.968778,"b'\x1b[0;32mI (260405) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.92\r\n'"
1713840269.968801,b'\x1b[0m\r\n'
1713840269.974564,"b'\x1b[0;32mI (260415) mpu6050 test: gyro_x:-0.46, gyro_y:1.30, gyro_z:-2.95\r\n'"
1713840269.974588,b'\x1b[0m\r\n'
1713840269.980125,"b'\x1b[0;32mI (260415) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.92\r\n'"
1713840269.985357,b'\x1b[0m\r\n'
1713840269.991078,"b'\x1b[0;32mI (260425) mpu6050 test: gyro_x:-0.26, gyro_y:1.57, gyro_z:-3.59\r\n'"
1713840269.991101,b'\x1b[0m\r\n'
1713840269.996555,"b'\x1b[0;32mI (260435) mpu6050 test: acce_x:0.38, acce_y:-0.18, acce_z:-0.92\r\n'"
1713840269.996578,b'\x1b[0m\r\n'
1713840270.002032,"b'\x1b[0;32mI (260435) mpu6050 test: gyro_x:-0.43, gyro_y:1.63, gyro_z:-4.00\r\n'"
1713840270.002056,b'\x1b[0m\r\n'
1713840270.0078888,"b'\x1b[0;32mI (260445) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840270.0131562,b'\x1b[0m\r\n'
1713840270.0185988,"b'\x1b[0;32mI (260455) mpu6050 test: gyro_x:-0.50, gyro_y:1.36, gyro_z:-4.24\r\n'"
1713840270.018622,b'\x1b[0m\r\n'
1713840270.024603,"b'\x1b[0;32mI (260455) mpu6050 test: acce_x:0.39, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840270.024627,b'\x1b[0m\r\n'
1713840270.030122,"b'\x1b[0;32mI (260465) mpu6050 test: gyro_x:-0.66, gyro_y:0.89, gyro_z:-4.41\r\n'"
1713840270.0301461,b'\x1b[0m\r\n'
1713840270.037974,"b'\x1b[0;32mI (260475) mpu6050 test: acce_x:0.39, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840270.037998,b'\x1b[0m\r\n'
1713840270.04648,"b'\x1b[0;32mI (260475) mpu6050 test: gyro_x:-0.49, gyro_y:1.04, gyro_z:-4.41\r\n'"
1713840270.046514,b'\x1b[0m\r\n'
1713840270.0520508,"b'\x1b[0;32mI (260485) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840270.052075,b'\x1b[0m\r\n'
1713840270.057778,"b'\x1b[0;32mI (260495) mpu6050 test: gyro_x:0.03, gyro_y:0.67, gyro_z:-4.52\r\n'"
1713840270.057804,b'\x1b[0m\r\n'
1713840270.063338,"b'\x1b[0;32mI (260505) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840270.063361,b'\x1b[0m\r\n'
1713840270.074343,"b'\x1b[0;32mI (260505) mpu6050 test: gyro_x:-0.17, gyro_y:0.32, gyro_z:-4.37\r\n'"
1713840270.0743659,b'\x1b[0m\r\n'
1713840270.079854,"b'\x1b[0;32mI (260515) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.94\r\n'"
1713840270.0798779,b'\x1b[0m\r\n'
1713840270.085439,"b'\x1b[0;32mI (260525) mpu6050 test: gyro_x:-0.41, gyro_y:-0.32, gyro_z:-4.03\r\n'"
1713840270.085463,b'\x1b[0m\r\n'
1713840270.091171,"b'\x1b[0;32mI (260525) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.94\r\n'"
1713840270.0911942,b'\x1b[0m\r\n'
1713840270.096703,"b'\x1b[0;32mI (260535) mpu6050 test: gyro_x:-0.55, gyro_y:-0.41, gyro_z:-3.92\r\n'"
1713840270.101898,b'\x1b[0m\r\n'
1713840270.1077812,"b'\x1b[0;32mI (260545) mpu6050 test: acce_x:0.38, acce_y:-0.18, acce_z:-0.94\r\n'"
1713840270.1078038,b'\x1b[0m\r\n'
1713840270.113237,"b'\x1b[0;32mI (260545) mpu6050 test: gyro_x:-0.52, gyro_y:-0.29, gyro_z:-3.63\r\n'"
1713840270.113261,b'\x1b[0m\r\n'
1713840270.118751,"b'\x1b[0;32mI (260555) mpu6050 test: acce_x:0.38, acce_y:-0.17, acce_z:-0.94\r\n'"
1713840270.118774,b'\x1b[0m\r\n'
1713840270.124608,"b'\x1b[0;32mI (260565) mpu6050 test: gyro_x:-0.49, gyro_y:-0.03, gyro_z:-3.37\r\n'"
1713840270.129813,b'\x1b[0m\r\n'
1713840270.135357,"b'\x1b[0;32mI (260565) mpu6050 test: acce_x:0.38, acce_y:-0.18, acce_z:-0.93\r\n'"
1713840270.13538,b'\x1b[0m\r\n'
