time,measure
1713841351.533226,"b'y:-0.14, acce_z:-0.88\r\n'"
1713841351.534587,b'\x1b[0m\r\n'
1713841351.537611,"b'\x1b[0;32mI (1341975) mpu6050 test: gyro_x:-1.89, gyro_y:1.30, gyro_z:-0.79\r\n'"
1713841351.5376482,b'\x1b[0m\r\n'
1713841351.543139,"b'\x1b[0;32mI (1341985) mpu6050 test: acce_x:0.52, acce_y:-0.13, acce_z:-0.88\r\n'"
1713841351.543173,b'\x1b[0m\r\n'
1713841351.554083,"b'\x1b[0;32mI (1341995) mpu6050 test: gyro_x:-1.42, gyro_y:1.10, gyro_z:-0.03\r\n'"
1713841351.554121,b'\x1b[0m\r\n'
1713841351.5596302,"b'\x1b[0;32mI (1341995) mpu6050 test: acce_x:0.52, acce_y:-0.14, acce_z:-0.88\r\n'"
1713841351.5596669,b'\x1b[0m\r\n'
1713841351.56546,"b'\x1b[0;32mI (1342005) mpu6050 test: gyro_x:-1.59, gyro_y:0.93, gyro_z:0.53\r\n'"
1713841351.565496,b'\x1b[0m\r\n'
1713841351.57099,"b'\x1b[0;32mI (1342015) mpu6050 test: acce_x:0.53, acce_y:-0.13, acce_z:-0.88\r\n'"
1713841351.571027,b'\x1b[0m\r\n'
1713841351.581891,"b'\x1b[0;32mI (1342015) mpu6050 test: gyro_x:-1.28, gyro_y:0.47, gyro_z:0.92\r\n'"
1713841351.581932,b'\x1b[0m\r\n'
1713841351.5875368,"b'\x1b[0;32mI (1342025) mpu6050 test: acce_x:0.53, acce_y:-0.14, acce_z:-0.89\r\n'"
1713841351.5875788,b'\x1b[0m\r\n'
1713841351.593057,"b'\x1b[0;32mI (1342035) mpu6050 test: gyro_x:-1.21, gyro_y:-0.34, gyro_z:1.33\r\n'"
1713841351.593098,b'\x1b[0m\r\n'
1713841351.5988312,"b'\x1b[0;32mI (1342035) mpu6050 test: acce_x:0.53, acce_y:-0.13, acce_z:-0.87\r\n'"
1713841351.598878,b'\x1b[0m\r\n'
