time,measure
1713840358.513406,"b': acce_x:0.38, acce_y:-0.15, acce_z:-0.93\r\n'"
1713840358.514942,b'\x1b[0m\r\n'
1713840358.5185568,"b'\x1b[0;32mI (348955) mpu6050 test: gyro_x:-1.47, gyro_y:-1.30, gyro_z:-4.78\r\n'"
1713840358.523817,b'\x1b[0m\r\n'
1713840358.529563,"b'\x1b[0;32mI (348965) mpu6050 test: acce_x:0.37, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840358.529591,b'\x1b[0m\r\n'
1713840358.5350258,"b'\x1b[0;32mI (348975) mpu6050 test: gyro_x:-0.89, gyro_y:0.32, gyro_z:-4.72\r\n'"
1713840358.53506,b'\x1b[0m\r\n'
1713840358.54059,"b'\x1b[0;32mI (348975) mpu6050 test: acce_x:0.37, acce_y:-0.15, acce_z:-0.93\r\n'"
1713840358.540627,b'\x1b[0m\r\n'
1713840358.546486,"b'\x1b[0;32mI (348985) mpu6050 test: gyro_x:-0.82, gyro_y:1.73, gyro_z:-4.34\r\n'"
1713840358.546517,b'\x1b[0m\r\n'
1713840358.55717,"b'\x1b[0;32mI (348995) mpu6050 test: acce_x:0.38, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840358.5572,b'\x1b[0m\r\n'
1713840358.562969,"b'\x1b[0;32mI (348995) mpu6050 test: gyro_x:-0.63, gyro_y:2.24, gyro_z:-4.35\r\n'"
1713840358.5630012,b'\x1b[0m\r\n'
1713840358.568429,"b'\x1b[0;32mI (349005) mpu6050 test: acce_x:0.38, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840358.5684621,b'\x1b[0m\r\n'
1713840358.573998,"b'\x1b[0;32mI (349015) mpu6050 test: gyro_x:-0.79, gyro_y:2.35, gyro_z:-4.14\r\n'"
1713840358.5740302,b'\x1b[0m\r\n'
1713840358.5849721,"b'\x1b[0;32mI (349015) mpu6050 test: acce_x:0.39, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840358.585016,b'\x1b[0m\r\n'
1713840358.590589,"b'\x1b[0;32mI (349025) mpu6050 test: gyro_x:-0.81, gyro_y:2.50, gyro_z:-3.71\r\n'"
1713840358.590625,b'\x1b[0m\r\n'
1713840358.5964081,"b'\x1b[0;32mI (349035) mpu6050 test: acce_x:0.39, acce_y:-0.14, acce_z:-0.93\r\n'"
1713840358.596444,b'\x1b[0m\r\n'
1713840358.601876,"b'\x1b[0;32mI (349035) mpu6050 test: gyro_x:-0.98, gyro_y:2.82, gyro_z:-3.25\r\n'"
1713840358.601915,b'\x1b[0m\r\n'
1713840358.6073961,"b'\x1b[0;32mI (349045) mpu6050 test: acce_x:0.39, acce_y:-0.15, acce_z:-0.94\r\n'"
1713840358.6127958,b'\x1b[0m\r\n'
1713840358.618308,"b'\x1b[0;32mI (349055) mpu6050 test: gyro_x:-0.99, gyro_y:2.99, gyro_z:-2.89\r\n'"
1713840358.61834,b'\x1b[0m\r\n'
1713840358.6238642,"b'\x1b[0;32mI (349055) mpu6050 test: acce_x:0.39, acce_y:-0.15, acce_z:-0.93\r\n'"
1713840358.623894,b'\x1b[0m\r\n'
