time,measure
1713842043.483348,"b') mpu6050 test: acce_x:0.39, acce_y:-0.19, acce_z:-0.92\r\n'"
1713842043.484936,b'\x1b[0m\r\n'
1713842043.493504,"b'\x1b[0;32mI (212895) mpu6050 test: gyro_x:-6.46, gyro_y:5.04, gyro_z:5.76\r\n'"
1713842043.4935522,b'\x1b[0m\r\n'
1713842043.4991329,"b'\x1b[0;32mI (212895) mpu6050 test: acce_x:0.39, acce_y:-0.18, acce_z:-0.91\r\n'"
1713842043.4991639,b'\x1b[0m\r\n'
1713842043.5047019,"b'\x1b[0;32mI (212905) mpu6050 test: gyro_x:-6.09, gyro_y:6.26, gyro_z:5.56\r\n'"
1713842043.504735,b'\x1b[0m\r\n'
1713842043.510208,"b'\x1b[0;32mI (212915) mpu6050 test: acce_x:0.40, acce_y:-0.18, acce_z:-0.91\r\n'"
1713842043.510241,b'\x1b[0m\r\n'
1713842043.521251,"b'\x1b[0;32mI (212915) mpu6050 test: gyro_x:-5.48, gyro_y:6.34, gyro_z:5.83\r\n'"
1713842043.521301,b'\x1b[0m\r\n'
1713842043.5267441,"b'\x1b[0;32mI (212925) mpu6050 test: acce_x:0.41, acce_y:-0.18, acce_z:-0.89\r\n'"
1713842043.526783,b'\x1b[0m\r\n'
1713842043.532537,"b'\x1b[0;32mI (212935) mpu6050 test: gyro_x:-4.69, gyro_y:5.95, gyro_z:6.47\r\n'"
1713842043.5325708,b'\x1b[0m\r\n'
1713842043.538143,"b'\x1b[0;32mI (212935) mpu6050 test: acce_x:0.43, acce_y:-0.19, acce_z:-0.90\r\n'"
1713842043.538176,b'\x1b[0m\r\n'
1713842043.543641,"b'\x1b[0;32mI (212945) mpu6050 test: gyro_x:-4.29, gyro_y:4.55, gyro_z:6.50\r\n'"
1713842043.5490859,b'\x1b[0m\r\n'
1713842043.554583,"b'\x1b[0;32mI (212955) mpu6050 test: acce_x:0.44, acce_y:-0.19, acce_z:-0.91\r\n'"
1713842043.554635,b'\x1b[0m\r\n'
1713842043.56015,"b'\x1b[0;32mI (212955) mpu6050 test: gyro_x:-4.05, gyro_y:2.67, gyro_z:6.46\r\n'"
1713842043.5601852,b'\x1b[0m\r\n'
1713842043.56593,"b'\x1b[0;32mI (212965) mpu6050 test: acce_x:0.45, acce_y:-0.19, acce_z:-0.91\r\n'"
1713842043.565963,b'\x1b[0m\r\n'
