time,measure
1713846032.1087239,"b'\x1b[0;32mI (4201515) mpu6050 test: gyro_x:21.60, gyro_y:-18.37, gyro_z:-51.86\r\n'"
1713846032.108747,b'\x1b[0m\r\n'
1713846032.114251,"b'\x1b[0;32mI (4201515) mpu6050 test: acce_x:0.52, acce_y:-0.20, acce_z:-0.86\r\n'"
1713846032.1142871,b'\x1b[0m\r\n'
1713846032.125289,"b'\x1b[0;32mI (4201525) mpu6050 test: gyro_x:21.42, gyro_y:-18.75, gyro_z:-54.78\r\n'"
1713846032.125313,b'\x1b[0m\r\n'
1713846032.1308002,"b'\x1b[0;32mI (4201535) mpu6050 test: acce_x:0.52, acce_y:-0.19, acce_z:-0.87\r\n'"
1713846032.130836,b'\x1b[0m\r\n'
1713846032.136575,"b'\x1b[0;32mI (4201535) mpu6050 test: gyro_x:21.63, gyro_y:-19.48, gyro_z:-57.83\r\n'"
1713846032.136598,b'\x1b[0m\r\n'
1713846032.142164,"b'\x1b[0;32mI (4201545) mpu6050 test: acce_x:0.52, acce_y:-0.19, acce_z:-0.86\r\n'"
1713846032.1483982,b'\x1b[0m\r\n'
1713846032.15347,"b'\x1b[0;32mI (4201555) mpu6050 test: gyro_x:21.98, gyro_y:-19.86, gyro_z:-60.21\r\n'"
1713846032.153493,b'\x1b[0m\r\n'
1713846032.158844,"b'\x1b[0;32mI (4201555) mpu6050 test: acce_x:0.52, acce_y:-0.19, acce_z:-0.87\r\n'"
1713846032.158869,b'\x1b[0m\r\n'
1713846032.164256,"b'\x1b[0;32mI (4201565) mpu6050 test: gyro_x:22.09, gyro_y:-20.92, gyro_z:-62.17\r\n'"
1713846032.164279,b'\x1b[0m\r\n'
1713846032.175305,"b'\x1b[0;32mI (4201575) mpu6050 test: acce_x:0.52, acce_y:-0.20, acce_z:-0.86\r\n'"
1713846032.175336,b'\x1b[0m\r\n'
1713846032.180803,"b'\x1b[0;32mI (4201585) mpu6050 test: gyro_x:22.37, gyro_y:-22.02, gyro_z:-63.69\r\n'"
1713846032.1808262,b'\x1b[0m\r\n'
1713846032.1865752,"b'\x1b[0;32mI (4201585) mpu6050 test: acce_x:0.51, acce_y:-0.19, acce_z:-0.88\r\n'"
1713846032.186601,b'\x1b[0m\r\n'
1713846032.192072,"b'\x1b[0;32mI (4201595) mpu6050 test: gyro_x:22.38, gyro_y:-22.66, gyro_z:-65.08\r\n'"
1713846032.192095,b'\x1b[0m\r\n'
1713846032.2031229,"b'\x1b[0;32mI (4201605) mpu6050 test: acce_x:0.51, acce_y:-0.19, acce_z:-0.87\r\n'"
1713846032.203149,b'\x1b[0m\r\n'
1713846032.208629,"b'\x1b[0;32mI (4201605) mpu6050 test: gyro_x:22.27, gyro_y:-23.04, gyro_z:-66.27\r\n'"
1713846032.208652,b'\x1b[0m\r\n'
1713846032.214189,"b'\x1b[0;32mI (4201615) mpu6050 test: acce_x:0.50, acce_y:-0.18, acce_z:-0.87\r\n'"
1713846032.2142138,b'\x1b[0m\r\n'
1713846032.220031,"b'\x1b[0;32mI (4201625) mpu6050 test: gyro_x:22.53, gyro_y:-23.59, gyro_z:-67.25\r\n'"
1713846032.225257,b'\x1b[0m\r\n'
1713846032.230774,"b'\x1b[0;32mI (4201635) mpu6050 test: acce_x:0.50, acce_y:-0.17, acce_z:-0.87\r\n'"
1713846032.230798,b'\x1b[0m\r\n'
1713846032.2365818,"b'\x1b[0;32mI (4201635) mpu6050 test: gyro_x:23.83, gyro_y:-23.15, gyro_z:-68.69\r\n'"
1713846032.236607,b'\x1b[0m\r\n'
1713846032.242215,"b'\x1b[0;32mI (4201645) mpu6050 test: acce_x:0.49, acce_y:-0.17, acce_z:-0.88\r\n'"
1713846032.24224,b'\x1b[0m\r\n'
1713846032.2531781,"b'\x1b[0;32mI (4201655) mpu6050 test: gyro_x:25.27, gyro_y:-23.02, gyro_z:-70.27\r\n'"
1713846032.2532108,b'\x1b[0m\r\n'
1713846032.2586722,"b'\x1b[0;32mI (4201655) mpu6050 test: acce_x:0.49, acce_y:-0.17, acce_z:-0.88\r\n'"
1713846032.258699,b'\x1b[0m\r\n'
1713846032.264199,"b'\x1b[0;32mI (4201665) mpu6050 test: gyro_x:25.79, gyro_y:-22.92, gyro_z:-71.50\r\n'"
1713846032.264228,b'\x1b[0m\r\n'
