time,measure
1713843341.007604,"b'gyro_x:-2.44, gyro_y:-7.31, gyro_z:-0.06\r\n'"
1713843341.0090601,b'\x1b[0m\r\n'
1713843341.012612,"b'\x1b[0;32mI (1510405) mpu6050 test: acce_x:0.35, acce_y:-0.26, acce_z:-0.91\r\n'"
1713843341.0126562,b'\x1b[0m\r\n'
1713843341.023615,"b'\x1b[0;32mI (1510415) mpu6050 test: gyro_x:-3.25, gyro_y:-5.91, gyro_z:-0.41\r\n'"
1713843341.02365,b'\x1b[0m\r\n'
1713843341.029098,"b'\x1b[0;32mI (1510425) mpu6050 test: acce_x:0.35, acce_y:-0.26, acce_z:-0.92\r\n'"
1713843341.0291378,b'\x1b[0m\r\n'
1713843341.034585,"b'\x1b[0;32mI (1510425) mpu6050 test: gyro_x:-3.44, gyro_y:-4.61, gyro_z:-0.63\r\n'"
1713843341.0346181,b'\x1b[0m\r\n'
1713843341.0403352,"b'\x1b[0;32mI (1510435) mpu6050 test: acce_x:0.35, acce_y:-0.25, acce_z:-0.91\r\n'"
1713843341.045749,b'\x1b[0m\r\n'
1713843341.051934,"b'\x1b[0;32mI (1510445) mpu6050 test: gyro_x:-3.86, gyro_y:-3.80, gyro_z:-0.89\r\n'"
1713843341.0519621,b'\x1b[0m\r\n'
1713843341.056948,"b'\x1b[0;32mI (1510445) mpu6050 test: acce_x:0.35, acce_y:-0.24, acce_z:-0.90\r\n'"
1713843341.0569758,b'\x1b[0m\r\n'
1713843341.062463,"b'\x1b[0;32mI (1510455) mpu6050 test: gyro_x:-4.02, gyro_y:-3.27, gyro_z:-1.07\r\n'"
1713843341.062491,b'\x1b[0m\r\n'
1713843341.068008,"b'\x1b[0;32mI (1510465) mpu6050 test: acce_x:0.35, acce_y:-0.24, acce_z:-0.91\r\n'"
1713843341.073508,b'\x1b[0m\r\n'
1713843341.079173,"b'\x1b[0;32mI (1510475) mpu6050 test: gyro_x:-3.79, gyro_y:-2.82, gyro_z:-1.33\r\n'"
1713843341.0792089,b'\x1b[0m\r\n'
1713843341.084608,"b'\x1b[0;32mI (1510475) mpu6050 test: acce_x:0.36, acce_y:-0.23, acce_z:-0.92\r\n'"
1713843341.084642,b'\x1b[0m\r\n'
1713843341.090438,"b'\x1b[0;32mI (1510485) mpu6050 test: gyro_x:-3.28, gyro_y:-1.65, gyro_z:-1.98\r\n'"
1713843341.090472,b'\x1b[0m\r\n'
1713843341.095967,"b'\x1b[0;32mI (1510495) mpu6050 test: acce_x:0.36, acce_y:-0.23, acce_z:-0.92\r\n'"
1713843341.1011882,b'\x1b[0m\r\n'
1713843341.106956,"b'\x1b[0;32mI (1510495) mpu6050 test: gyro_x:-2.67, gyro_y:-1.05, gyro_z:-2.14\r\n'"
1713843341.106993,b'\x1b[0m\r\n'
1713843341.112457,"b'\x1b[0;32mI (1510505) mpu6050 test: acce_x:0.37, acce_y:-0.23, acce_z:-0.92\r\n'"
1713843341.112493,b'\x1b[0m\r\n'
1713843341.11811,"b'\x1b[0;32mI (1510515) mpu6050 test: gyro_x:-2.46, gyro_y:-0.84, gyro_z:-2.46\r\n'"
1713843341.118146,b'\x1b[0m\r\n'
1713843341.128993,"b'\x1b[0;32mI (1510515) mpu6050 test: acce_x:0.37, acce_y:-0.23, acce_z:-0.91\r\n'"
1713843341.129035,b'\x1b[0m\r\n'
1713843341.134507,"b'\x1b[0;32mI (1510525) mpu6050 test: gyro_x:-2.23, gyro_y:-0.90, gyro_z:-2.84\r\n'"
1713843341.1345532,b'\x1b[0m\r\n'
1713843341.140463,"b'\x1b[0;32mI (1510535) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.92\r\n'"
1713843341.140505,b'\x1b[0m\r\n'
1713843341.145934,"b'\x1b[0;32mI (1510545) mpu6050 test: gyro_x:-2.00, gyro_y:-1.42, gyro_z:-2.96\r\n'"
1713843341.145973,b'\x1b[0m\r\n'
1713843341.156884,"b'\x1b[0;32mI (1510545) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.91\r\n'"
1713843341.1569269,b'\x1b[0m\r\n'
1713843341.162358,"b'\x1b[0;32mI (1510555) mpu6050 test: gyro_x:-1.50, gyro_y:-2.14, gyro_z:-3.05\r\n'"
1713843341.162388,b'\x1b[0m\r\n'
1713843341.1679318,"b'\x1b[0;32mI (1510565) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.91\r\n'"
1713843341.1679602,b'\x1b[0m\r\n'
1713843341.1737092,"b'\x1b[0;32mI (1510565) mpu6050 test: gyro_x:-1.28, gyro_y:-2.24, gyro_z:-3.42\r\n'"
1713843341.173738,b'\x1b[0m\r\n'
1713843341.1843982,"b'\x1b[0;32mI (1510575) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.90\r\n'"
1713843341.184426,b'\x1b[0m\r\n'
1713843341.190221,"b'\x1b[0;32mI (1510585) mpu6050 test: gyro_x:-1.19, gyro_y:-2.05, gyro_z:-3.73\r\n'"
1713843341.1902452,b'\x1b[0m\r\n'
1713843341.195714,"b'\x1b[0;32mI (1510585) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.91\r\n'"
1713843341.1957371,b'\x1b[0m\r\n'
1713843341.20128,"b'\x1b[0;32mI (1510595) mpu6050 test: gyro_x:-0.82, gyro_y:-1.42, gyro_z:-4.02\r\n'"
1713843341.2013052,b'\x1b[0m\r\n'
1713843341.212359,"b'\x1b[0;32mI (1510605) mpu6050 test: acce_x:0.38, acce_y:-0.23, acce_z:-0.92\r\n'"
1713843341.212383,b'\x1b[0m\r\n'
1713843341.217856,"b'\x1b[0;32mI (1510615) mpu6050 test: gyro_x:-0.76, gyro_y:-1.21, gyro_z:-4.32\r\n'"
1713843341.217887,b'\x1b[0m\r\n'
