time,measure
1713843762.062071,"b'.00, gyro_y:-5.18, gyro_z:-2.50\r\n'"
1713843762.063434,b'\x1b[0m\r\n'
1713843762.067075,"b'\x1b[0;32mI (1931465) mpu6050 test: acce_x:0.85, acce_y:-0.23, acce_z:-0.61\r\n'"
1713843762.067102,b'\x1b[0m\r\n'
1713843762.078044,"b'\x1b[0;32mI (1931465) mpu6050 test: gyro_x:-1.50, gyro_y:-5.36, gyro_z:-2.05\r\n'"
1713843762.0780811,b'\x1b[0m\r\n'
1713843762.083627,"b'\x1b[0;32mI (1931475) mpu6050 test: acce_x:0.85, acce_y:-0.22, acce_z:-0.60\r\n'"
1713843762.083657,b'\x1b[0m\r\n'
1713843762.0891259,"b'\x1b[0;32mI (1931485) mpu6050 test: gyro_x:-0.89, gyro_y:-5.92, gyro_z:-1.59\r\n'"
1713843762.089155,b'\x1b[0m\r\n'
1713843762.09492,"b'\x1b[0;32mI (1931485) mpu6050 test: acce_x:0.85, acce_y:-0.23, acce_z:-0.61\r\n'"
1713843762.094953,b'\x1b[0m\r\n'
1713843762.105643,"b'\x1b[0;32mI (1931495) mpu6050 test: gyro_x:-0.27, gyro_y:-6.69, gyro_z:-0.90\r\n'"
1713843762.105675,b'\x1b[0m\r\n'
1713843762.111425,"b'\x1b[0;32mI (1931505) mpu6050 test: acce_x:0.84, acce_y:-0.23, acce_z:-0.60\r\n'"
1713843762.111458,b'\x1b[0m\r\n'
1713843762.1171331,"b'\x1b[0;32mI (1931515) mpu6050 test: gyro_x:-0.15, gyro_y:-7.60, gyro_z:-0.03\r\n'"
1713843762.117169,b'\x1b[0m\r\n'
1713843762.1225972,"b'\x1b[0;32mI (1931515) mpu6050 test: acce_x:0.85, acce_y:-0.23, acce_z:-0.61\r\n'"
1713843762.12263,b'\x1b[0m\r\n'
1713843762.133544,"b'\x1b[0;32mI (1931525) mpu6050 test: gyro_x:-0.06, gyro_y:-8.58, gyro_z:0.46\r\n'"
1713843762.133587,b'\x1b[0m\r\n'
1713843762.139137,"b'\x1b[0;32mI (1931535) mpu6050 test: acce_x:0.86, acce_y:-0.23, acce_z:-0.61\r\n'"
1713843762.139173,b'\x1b[0m\r\n'
1713843762.1449568,"b'\x1b[0;32mI (1931535) mpu6050 test: gyro_x:-0.09, gyro_y:-9.80, gyro_z:1.34\r\n'"
1713843762.144994,b'\x1b[0m\r\n'
1713843762.1504698,"b'\x1b[0;32mI (1931545) mpu6050 test: acce_x:0.86, acce_y:-0.23, acce_z:-0.60\r\n'"
1713843762.150506,b'\x1b[0m\r\n'
1713843762.1614609,"b'\x1b[0;32mI (1931555) mpu6050 test: gyro_x:0.87, gyro_y:-11.47, gyro_z:1.91\r\n'"
1713843762.161502,b'\x1b[0m\r\n'
1713843762.166996,"b'\x1b[0;32mI (1931555) mpu6050 test: acce_x:0.87, acce_y:-0.23, acce_z:-0.61\r\n'"
1713843762.167038,b'\x1b[0m\r\n'
1713843762.1725209,"b'\x1b[0;32mI (1931565) mpu6050 test: gyro_x:1.07, gyro_y:-13.37, gyro_z:2.38\r\n'"
1713843762.172565,b'\x1b[0m\r\n'
1713843762.1784031,"b'\x1b[0;32mI (1931575) mpu6050 test: acce_x:0.86, acce_y:-0.24, acce_z:-0.61\r\n'"
